dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
lozi_a1.52_b0.40_s017:3317:800,lozi_a1.52_b0.40_s017,chaotic_map,synthetic,forecast,"{'generator': 'lozi_map', 'a': 1.5234023325521056, 'b': 0.3974856095326289}",3317,v1,1,800,27,0.0,False,3.8857805861880476e-17,1.0,-0.15280391128781126,-1.1348257958074877,27.0,15.0,,False,0.6368494009899413,0.3502716667618858,13.961190688040803,True,0.31636734496251445,True,0.9610276352877003,True,0.6490201977664024,0.4982142857142857,0.15381861030392285,0.001,0.7189104216090333,0,0.06898582400323428,True,0.5649266062855397,0.3509798022335976,0.1134853834120191,,,,,1.0,1.0059292497486707,0.9894855024100246,0.9713929973719034,0.9651047430676533,0.01809250503812121
lozi_a1.45_b0.27_s018:3318:800,lozi_a1.45_b0.27_s018,chaotic_map,synthetic,forecast,"{'generator': 'lozi_map', 'a': 1.4530036435612161, 'b': 0.26760344741987685}",3318,v1,1,800,43,0.0,False,-8.723180907769087e-17,1.0,-0.2397648734740279,-0.9975947489073,43.0,11.0,,False,0.6699795236507232,0.321964104671302,13.977855413760935,True,0.31594116856104115,True,0.9589927500609183,True,0.5428180116437743,0.4982142857142857,0.13399376713636033,0.001,0.44404425424934757,0,0.13126397616848326,True,0.5909953516157602,0.4571819883562257,0.08975729317428666,,,,,1.0,0.6956465200799798,0.6739874311228429,0.8108935015849285,0.6754654963851683,-0.13690607046208558
lozi_a1.71_b0.34_s019:3319:800,lozi_a1.71_b0.34_s019,chaotic_map,synthetic,forecast,"{'generator': 'lozi_map', 'a': 1.7065820400503022, 'b': 0.33543472994519097}",3319,v1,1,800,2,0.0,False,-7.057846370831352e-17,1.0,-0.3119401370266009,-0.6878730433198048,2.0,8.0,,False,0.2644389236737711,0.7143538805705448,8.103246475907277,True,0.4704503455467226,True,0.9975381831622148,True,0.8455717780462416,0.4803571428571428,0.3269472499652606,0.001,0.95,0,0.13253494131662683,True,0.6996393468801515,0.15442822195375838,0.1456269060156265,,,,,1.0,0.9500481805104609,0.9177639390185804,0.6598229861376836,0.22782882131317678,0.2579409528808968
standard_map_k1.12_s000:3400:800,standard_map_k1.12_s000,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.1184715903203055}",3400,v1,1,800,7,0.0,False,-4.302114220422482e-17,1.0,0.0025250010745902825,-1.561479499308919,7.0,4.0,,False,0.9999998611609696,-0.0011752182979333226,54.759515271886656,True,2.1295365222505693e-05,True,-0.022590740491990505,True,0.1547422985609237,0.17142857142857143,1.0997134767724677e-09,0.001,0.6208790333722729,0,0.017505520416679098,True,0.7123412612293906,0.8452577014390763,0.03428348198423918,,,,,1.0,1.2148611460433867e-05,1.021688677235843e-06,0.5585735800413125,0.029078953423137932,-0.5585725583526353
standard_map_k1.76_s001:3401:800,standard_map_k1.76_s001,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.7555597991387473}",3401,v1,1,800,1,0.0,False,3.568574007723718e-17,1.0,0.02358582664859724,-1.582900657968904,1.0,5.0,,False,-0.2752782452405109,0.37953032356723115,1.063247322968489,True,0.29074927803985523,True,0.995094721280259,True,0.8874656854208245,0.3732142857142857,0.47019772519182346,0.001,0.95,0,0.26141765428176683,True,0.9885371353533875,0.11253431457917551,0.9464396027604085,,,,,1.0,0.8748745746314678,0.9379651878989682,0.9972689398444213,0.8438008580100211,-0.05930375194545312
standard_map_k1.88_s002:3402:800,standard_map_k1.88_s002,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.879459750907629}",3402,v1,1,800,1,0.0,False,-4.5994953877327917e-17,1.0,0.025400629983753635,-1.7487734252350384,1.0,5.0,,False,0.9787830432523184,-0.0352623124424053,24.987083466967146,True,0.20062894272086734,True,0.9164031573929357,True,0.6535622946078687,0.16607142857142856,0.18806405295660344,0.001,0.09986072111557018,0,0.08524756013190198,True,0.9863456711770586,0.34643770539213126,0.237653674892872,,,,,1.0,0.9319076114042897,0.9519682879230588,1.0537169467097343,0.8649780283519171,-0.1017486587866755
standard_map_k0.85_s003:3403:800,standard_map_k0.85_s003,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 0.8454963546908105}",3403,v1,1,800,2,0.0,False,1.5860328923216522e-18,1.0,-0.012211776044190088,-1.8160633762580776,2.0,2.0,,False,0.9999998284388911,-0.0007245513241425083,43.15758404006684,True,,False,0.010759330530222152,True,0.19414831972314375,0.1125,1.5326303148395714e-07,0.001,0.95,0,0.08200202509918378,True,0.8121796188617263,0.8058516802768563,0.026920677652157686,,,,,0.0,9.804211596899208e-05,2.671892078561149e-05,0.5080276216706258,0.0208297550572415,-0.5080009027498401
standard_map_k1.28_s004:3404:800,standard_map_k1.28_s004,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.2767092406265166}",3404,v1,1,800,2,0.0,False,-2.4583509830985608e-17,1.0,-0.005131880498627341,-1.7990979797828344,2.0,2.0,,False,0.9999936967183806,-0.001772245458505961,46.93235231353161,True,,False,0.024319851325371115,True,0.1909212934312078,0.14464285714285713,2.2345513664086833e-07,0.001,0.95,0,0.029759048824129154,True,0.802104910438461,0.8090787065687922,0.042172843633378365,,,,,1.0,0.004101560170966999,0.0002894296667539493,0.416452566106698,0.0166509111625466,-0.41616313643994407
standard_map_k0.87_s005:3405:800,standard_map_k0.87_s005,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 0.8711361056595942}",3405,v1,1,800,2,0.0,False,2.5673907444456746e-17,1.0,0.002708467521003496,-1.5153844691428926,2.0,5.0,,False,0.9999999963893393,-0.0008957335368974251,48.24572439792475,True,0.0013749817805598175,True,0.7794808536403971,True,0.1539678759229553,0.15357142857142855,6.242206568376087e-10,0.001,0.95,0,0.02563468771363215,True,0.695234298237772,0.8460321240770448,0.029928868130253677,,,,,0.0,1.7803575799993858e-07,3.0732642778795075e-06,0.4301778563358968,0.01504493897367294,-0.4301747830716189
standard_map_k2.07_s006:3406:800,standard_map_k2.07_s006,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 2.0664275813673862}",3406,v1,1,800,1,0.0,False,-3.8064789415719653e-17,1.0,0.048617658472957785,-1.56481813506235,1.0,4.0,,False,0.5005020582649282,-0.039289971443352334,3.7141840527365244,True,0.2809035610867523,True,0.9623646667006295,True,0.7901635182264006,0.16607142857142856,0.27448135804232915,0.001,0.95,0,0.1737354137686675,True,0.982519436097582,0.20983648177359937,0.7340217389004389,,,,,1.0,0.6944984559008892,0.7062310930342486,1.0103045323638347,0.7396294552008725,-0.3040734393295861
standard_map_k1.18_s007:3407:800,standard_map_k1.18_s007,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.1845975122940304}",3407,v1,1,800,4,0.0,False,-2.2997476938663958e-17,1.0,0.029702836839803244,-1.5211651863482554,4.0,4.0,,False,0.29032152124910515,0.4017054671874206,6.3496315507773495,True,0.2688525500176342,True,0.9924717041594946,True,0.7518674153624204,0.2875,0.09951431515594,0.001,0.6490059672575959,0,0.046192126270229485,True,0.8763244070272855,0.2481325846375796,0.5549531615942686,,,,,1.0,0.909054725270791,0.9608847850557996,0.9998744559823391,0.9832633258391072,-0.0389896709265396
standard_map_k0.75_s008:3408:800,standard_map_k0.75_s008,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 0.7516250936632134}",3408,v1,1,800,2,0.0,False,-4.282288809268461e-17,0.9999999999999999,-0.0027638863300435373,-1.8030460664362988,2.0,3.0,,False,0.9999949215798434,-0.0006799946113127397,43.18170660701494,True,,False,0.9454330375713207,True,0.2418486883769525,0.0875,4.3832322375185383e-07,0.001,0.8825460093836242,0,0.15961796761719413,True,0.8886506164663694,0.7581513116230475,0.02617389981392467,,,,,0.0,0.005316829839001244,0.002154762449210775,0.638876076802474,0.01827702418721064,-0.6367213143532633
standard_map_k1.46_s009:3409:800,standard_map_k1.46_s009,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.4562737702958137}",3409,v1,1,800,2,0.0,False,2.1411444046342306e-17,1.0,-0.0074307055128695326,-1.585924921584504,2.0,2.0,,False,0.3817397170482122,-0.07932601314316745,3.2912790617517125,True,0.3041086788806962,True,0.9939755609136176,True,0.7826343159385933,0.41607142857142854,0.2277176225664966,0.001,0.9403237304440965,0,0.1266707894918139,True,0.9431682356707215,0.21736568406140666,0.8352163169472657,,,,,1.0,0.8476164541461736,0.8549546042573405,0.9695384848072975,0.7705099007694259,-0.11458388054995705
standard_map_k2.13_s010:3410:800,standard_map_k2.13_s010,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 2.1303943366360256}",3410,v1,1,800,1,0.0,False,-4.758098676964957e-18,1.0,-0.0029202611997818026,-1.6055758577462698,1.0,3.0,,False,0.9999989269515769,-0.0009793402856250744,59.72783202460697,True,,False,-0.026189544954155663,True,0.17279231073246443,0.24285714285714285,1.2490777818164093e-08,0.001,0.9453709982187145,0,0.011328213343073287,True,0.6850397595478823,0.8272076892675355,0.03131155272496401,,,,,1.0,0.0009523062292315581,0.00010368377056918068,0.7708309116651029,0.023132331182736558,-0.7707272278945337
standard_map_k1.94_s011:3411:800,standard_map_k1.94_s011,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.9422609268220383}",3411,v1,1,800,1,0.0,False,-5.194257722353411e-17,1.0,-0.00011150656042121528,-1.6763090827610185,1.0,3.0,,False,0.9999999365852,-0.000803818920073085,45.84617606398949,True,,False,0.0437590116824247,True,0.16416073990090474,0.22142857142857142,2.4660805587161782e-08,0.001,0.95,0,0.011457139864582801,True,0.7167637577822261,0.8358392600990953,0.02835281881705945,,,,,1.0,3.048049664751049e-05,2.4051202452804015e-06,0.5939225521338131,0.01683720752166597,-0.5939201470135678
standard_map_k0.97_s012:3412:800,standard_map_k0.97_s012,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 0.9692730548188399}",3412,v1,1,800,5,0.0,False,2.7359067392548502e-17,1.0,0.004640324217878783,-1.5473019795131202,5.0,2.0,,False,0.9999999702817043,-0.0006325860130054206,93.51759792958681,True,,False,-0.08968140041981054,True,0.15443798313787027,0.15892857142857142,2.4900008548579893e-09,0.001,0.947208051559473,0,0.022545721426659344,True,0.7016696967206377,0.8455620168621297,0.02515185343669818,,,,,1.0,5.785903742802354e-07,7.196942573363304e-07,0.509125548967761,0.01273642430372524,-0.5091248292735037
standard_map_k1.70_s013:3413:800,standard_map_k1.70_s013,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.704006608062907}",3413,v1,1,800,2,0.0,False,-3.172065784643304e-17,1.0,-0.04217807276029867,-1.3172647715447985,2.0,2.0,,False,0.20152508979966444,0.11196184636342688,2.4542035830443503,True,0.21589366080022612,True,0.9887536733242217,True,0.6446611954351061,0.375,0.09160598754786767,0.001,0.028535064415324662,0,0.19537126525464357,True,0.9208308667733297,0.35533880456489386,0.8285608389472126,,,,,1.0,0.9536501042184099,0.9420258800266192,0.9957918639106687,0.928624670916676,-0.053765983884049406
standard_map_k1.32_s014:3414:800,standard_map_k1.32_s014,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.321479020094456}",3414,v1,1,800,2,0.0,False,1.1895246692412391e-17,1.0,-0.03291527557948973,-1.5318823857660506,2.0,2.0,,False,0.46376946257092844,0.055148704465141196,5.850731376679144,True,0.2938967766182013,True,0.9968534350448717,True,0.7279378941439459,0.4392857142857143,0.2172955215126083,0.001,0.9269238254030352,0,0.13605930292762358,True,0.9503023506500183,0.27206210585605406,0.6936006292989723,,,,,1.0,1.1968565085222251,1.2059102001456943,1.164862083370343,1.207033751230094,0.04104811677535136
standard_map_k1.03_s015:3415:800,standard_map_k1.03_s015,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.0284911615075212}",3415,v1,1,800,5,0.0,False,-1.1895246692412392e-18,0.9999999999999999,0.005391963649125114,-1.6266733986977029,5.0,2.0,,False,0.9999999082789148,-0.0006779044181677296,55.26287497692897,True,0.0006275966966065765,True,-0.03903187985254916,True,0.1587901991698885,0.15535714285714286,7.664146588306282e-09,0.001,0.95,0,0.024883105838779146,True,0.6983163607257069,0.8412098008301114,0.026038358996928718,,,,,1.0,6.252973291798262e-07,3.7654535173021164e-06,0.6160451823862969,0.013387831863847757,-0.6160414169327796
standard_map_k1.42_s016:3416:800,standard_map_k1.42_s016,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.4175278447712898}",3416,v1,1,800,1,0.0,False,5.313210189277535e-17,1.0,0.005437244107519482,-1.5038342101582753,1.0,4.0,,False,0.9999999524745581,-0.0008028157114113865,56.160342883305674,True,0.0008035860804954031,True,0.06261129676144636,True,0.1532862991390554,0.20357142857142857,1.1287315305074715e-09,0.001,0.9057572584002777,0,0.012071525663970498,True,0.7243823427803766,0.8467137008609447,0.028334841394531393,,,,,1.0,3.754896197041336e-09,8.564759197509468e-07,0.4333393156627722,0.015900760622356416,-0.43333845918685243
standard_map_k1.64_s017:3417:800,standard_map_k1.64_s017,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.6418576434416088}",3417,v1,1,800,1,0.0,False,2.061842760018148e-17,1.0,0.020432082542330896,-1.591480448958374,1.0,6.0,,False,0.05624266548090007,0.027614627363458655,1.7525768634051906,True,0.24861460620333253,True,0.997666575616508,True,0.722032371278338,0.16428571428571428,0.23003280919443003,0.001,0.9092739180962062,0,0.18984338292958236,True,0.9873705263654242,0.27796762872166203,0.957153439713634,,,,,1.0,0.3892278959188942,0.295388377540396,0.8900038193125352,0.4076021816295367,-0.5946154417721392
standard_map_k1.55_s018:3418:800,standard_map_k1.55_s018,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.551550366491934}",3418,v1,1,800,1,0.0,False,-5.15460690004537e-18,1.0,0.0017697836735355269,-1.5024272079625884,1.0,3.0,,False,0.9999999995952166,-0.0007304926969937675,48.15786590234673,True,,False,-0.008107413137544612,True,0.15385953603343164,0.21428571428571427,2.6345322116840753e-10,0.001,0.9185778546830253,0,0.010441839949183,True,0.7211322478490115,0.8461404639665684,0.027027635889532685,,,,,1.0,1.0152288587062011e-07,7.053289507141794e-06,0.5048050123892992,0.014374217412176907,-0.5047979590997921
standard_map_k1.98_s019:3419:800,standard_map_k1.98_s019,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.9811602158349508}",3419,v1,1,800,1,0.0,False,3.489272363107635e-17,0.9999999999999999,-0.0532464506161191,-1.598873867048311,1.0,5.0,,False,0.08866490965273499,0.0855024872754433,1.4285792845040914,True,0.29456621472721617,True,0.9959008811137932,True,0.7997094671057225,0.16964285714285715,0.2836091736296217,0.001,0.45445219727475494,0,0.15041276677698062,True,0.9948606556026528,0.20029053289427745,0.9087533235547597,,,,,1.0,0.8372407211365259,0.9002227849895327,0.9867486893917035,0.8352782441790847,-0.08652590440217078
quadratic_map_a1.597_s000:3500:800,quadratic_map_a1.597_s000,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.597037569195835}",3500,v1,1,800,4,0.0,False,-1.181594504779631e-16,1.0,-0.5682216613645903,-0.9679360637366425,4.0,10.0,,False,0.5080306726528777,0.489227344947342,9.477706299051695,True,0.3465581908885559,True,0.9981920748751266,True,0.7590924449852073,0.47857142857142854,0.21767180515912032,0.001,0.832032097219829,0,0.14730972897423456,True,0.5729077816377579,0.24090755501479266,0.052363941789940194,,,,,1.0,0.9159077946755151,0.8616695832771193,0.6062408476591002,0.22796473612564286,0.25542873561801904
quadratic_map_a1.847_s001:3501:800,quadratic_map_a1.847_s001,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.8472433052863058}",3501,v1,1,800,2,0.0,False,-9.516197353929913e-18,1.0,-0.1787205373602619,-1.4314562424845594,2.0,9.0,,False,0.3017853331628345,0.6943442351761455,8.285033870471107,True,0.5097375031423705,True,0.9995561547820266,True,0.845736922794114,0.3857142857142857,0.3045402726000344,0.001,0.9176739005184072,0,0.27635230677773825,True,0.7261619553535358,0.15426307720588595,0.06221279338705132,,,,,1.0,0.9078711775549765,0.9644325805308656,0.578379760817246,0.122835231507773,0.3860528197136196
quadratic_map_a1.410_s002:3502:800,quadratic_map_a1.410_s002,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.4101049698375538}",3502,v1,1,800,186,0.0,False,-2.2204460492503132e-17,1.0,-0.1971204998696863,-1.6652888847727974,186.0,2.0,,False,0.9962467210364754,0.003190038909507531,44.51094138822551,True,0.0991121703814451,True,0.11348242585001048,True,0.18382762794968593,0.5,0.0022106876597268533,0.001,0.004720604999038114,0,0.005258064872517696,True,0.43620706446955015,0.816172372050314,0.023732679031602113,,,,,1.0,0.09932547752868552,0.10051280236054635,0.15381940001620004,0.10265236118179037,-0.05330659765565368
quadratic_map_a1.749_s003:3503:800,quadratic_map_a1.749_s003,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.7492765327449942}",3503,v1,1,800,2,0.0,False,-3.6478756523398e-17,1.0,-0.11829887452972085,-1.4240649466516297,2.0,23.0,,False,0.6224383785097352,0.37533146791576166,8.468469219167039,True,0.19828072049491588,True,0.988108199375791,True,0.6486124212869304,0.33214285714285713,0.13920046960626262,0.001,0.9329610591753037,0,0.4149184994188496,True,0.5098790389772394,0.3513875787130696,0.04722450184494479,,,,,1.0,0.8295924502936692,0.8416770686284456,0.5142563291052735,0.17308008512342582,0.3274207395231721
quadratic_map_a1.529_s004:3504:800,quadratic_map_a1.529_s004,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.5289066109192255}",3504,v1,1,800,186,0.0,False,1.1102230246251566e-17,1.0,-0.4634923538237665,-1.2102113485935444,186.0,9.0,,False,0.7537663702463214,0.24387689175709437,17.73861795793529,True,0.307298649668471,True,0.8756943244424082,True,0.4293395414523526,0.5,0.12674741802921083,0.001,0.7018164638928913,0,0.09628190758342915,True,0.4926386469336427,0.5706604585476474,0.048546245957687154,,,,,1.0,0.5535983356488355,0.5500370010965528,0.5650842251894801,0.5454489946022877,-0.015047224092927247
quadratic_map_a1.636_s005:3505:800,quadratic_map_a1.636_s005,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.6357075344894507}",3505,v1,1,800,2,0.0,False,2.4583509830985608e-17,0.9999999999999998,-0.5275025630680504,-0.9633908364746055,2.0,30.0,,False,0.6701340899206208,0.32690595843166304,11.107591847583274,True,0.2960619212682752,True,0.9762126601341248,True,0.7193857435613308,0.3964285714285714,0.1707330807503649,0.001,0.9049246908792117,0,0.1988846817891118,True,0.5642532050719904,0.2806142564386692,0.05440543766680051,,,,,1.0,0.6880100281899816,0.6148854629486921,0.5138679710973614,0.10380495556836553,0.10101749185133069
quadratic_map_a1.443_s006:3506:800,quadratic_map_a1.443_s006,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.4428330663738071}",3506,v1,1,800,186,0.0,False,-6.661338147750939e-17,1.0,-0.1779636214821921,-1.716716536675252,186.0,3.0,,False,0.9682411019958449,0.030858937732951452,29.482489203292673,True,0.18341346828465022,True,0.5181864530597237,True,0.23635205070560888,0.5,0.01571007159474455,0.001,0.44510719989187475,0,0.010300577518461439,True,0.46429410636352914,0.7636479492943911,0.02999933784608655,,,,,1.0,0.32389942709968444,0.3214443899230592,0.327847116858958,0.30641732928072823,-0.006402726935898828
quadratic_map_a1.926_s007:3507:800,quadratic_map_a1.926_s007,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.9264387723530643}",3507,v1,1,800,1,0.0,False,2.2204460492503132e-17,1.0,-0.3003927525922584,-1.2956945040320214,1.0,11.0,,False,0.13209259633830095,0.8618538051500031,4.706416743572956,True,0.5452928450125611,True,0.9972938178433395,True,0.8866912245726125,0.3125,0.4777971588623981,0.001,0.016872553193089165,0,0.3030564364372272,True,0.7415352569718524,0.11330877542738749,0.0778048746011198,,,,,1.0,0.900667580635608,0.9173198156570771,0.5034276373983162,0.04080596878883214,0.4138921782587609
quadratic_map_a1.712_s008:3508:800,quadratic_map_a1.712_s008,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.7117898277645573}",3508,v1,1,800,2,0.0,False,-7.2957513046796e-17,1.0,-0.42768664332664613,-1.1518829176763465,2.0,17.0,,False,0.44863256492891723,0.5494353809279259,7.057529566159939,True,0.39789388829496114,True,0.9971690839085221,True,0.8254203807968344,0.38035714285714284,0.26231239409172463,0.001,0.5120715809712407,0,0.19532070065605084,True,0.5887872602925563,0.17457961920316556,0.043955137847092825,,,,,1.0,0.9245952139109066,0.9268072539994566,0.5424461696923765,0.05585958496153106,0.38436108430708016
quadratic_map_a1.656_s009:3509:800,quadratic_map_a1.656_s009,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.6556419692715802}",3509,v1,1,800,3,0.0,False,9.278292420081666e-17,1.0,-0.5069081071527023,-1.0552926853635083,3.0,14.0,,False,0.5807744935348521,0.41588209628091166,11.962792331208828,True,0.39210117848835807,True,0.9987676814043421,True,0.809906151336114,0.4464285714285714,0.2355084258381109,0.001,0.9247308664890478,0,0.23519814962515745,True,0.5834237753474144,0.190093848663886,0.05782222915312303,,,,,1.0,0.914909403311198,0.8780719870380667,0.6851080746750323,0.18245952665679227,0.19296391236303434
quadratic_map_a1.810_s010:3510:800,quadratic_map_a1.810_s010,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.8095143421251276}",3510,v1,1,800,2,0.0,False,7.93016446160826e-18,1.0,-0.16244658059356637,-1.4216069678038745,2.0,13.0,,False,0.4098782536598282,0.5847559144027372,6.734240898764034,True,0.42045402299488616,True,0.9971942912238563,True,0.770381023562683,0.3410714285714286,0.23020336604491765,0.001,0.7011943564491419,0,0.3643472457770076,True,0.6902570490711015,0.229618976437317,0.07325183914028736,,,,,1.0,0.8137056420603315,0.7799396746302052,0.5986283319976031,0.13565392666239642,0.18131134263260207
quadratic_map_a1.693_s011:3511:800,quadratic_map_a1.693_s011,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.693344356593456}",3511,v1,1,800,2,0.0,False,-2.1411444046342306e-17,1.0,-0.5051232966894441,-1.0704316961089861,2.0,8.0,,False,0.5035976956269792,0.49169979702159683,9.478592633382858,True,0.4352756983521035,True,0.9827780232562777,True,0.8144149440679592,0.46785714285714286,0.3013835444299737,0.001,0.6028790780350606,0,0.17700454746356462,True,0.5886927651943563,0.18558505593204078,0.06857483030546953,,,,,1.0,0.9390077249149315,0.8767130314233793,0.5868400527228219,0.0823767292903891,0.2898729787005574
quadratic_map_a1.916_s012:3512:800,quadratic_map_a1.916_s012,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.9163400330565772}",3512,v1,1,800,1,0.0,False,6.3441315692866086e-18,1.0000000000000002,-0.1960578394691119,-1.3952767979864416,1.0,12.0,,False,0.004313692746139797,0.9912394763722233,4.833668760387949,True,0.5633000407615443,True,0.9987361010197675,True,0.8775386907367052,0.35714285714285715,0.4154034307181188,0.001,0.8971344268420157,0,0.1980622454822028,True,0.7480336533438883,0.12246130926329479,0.06668456254364229,,,,,1.0,0.9605521171167213,0.9917194865399759,0.611658364928633,0.03457779997692534,0.38006112161134287
quadratic_map_a1.476_s013:3513:800,quadratic_map_a1.476_s013,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.4756530538383477}",3513,v1,1,800,186,0.0,False,2.569373285561077e-16,1.0000000000000002,-0.5024807512646522,-1.0618374813824325,186.0,5.0,,False,0.999999999999433,-0.00042979462658454537,319.87046270791757,True,,False,0.9164885903151059,True,0.25345461688488763,0.5,4.668205454776075e-09,0.001,0.0013063761208131454,0,0.009772642774227592,True,0.4909569205262583,0.7465453831151123,0.020731488782805053,,,,,1.0,8.30513870912722e-12,9.295324845994463e-07,0.0003512409227954053,0.00788919569993007,-0.0003503113903108059
quadratic_map_a1.572_s014:3514:800,quadratic_map_a1.572_s014,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.5723172617240804}",3514,v1,1,800,6,0.0,False,-7.454354593911765e-17,1.0000000000000002,-0.6617960196060764,-0.7620421861928071,6.0,13.0,,False,0.5010098768367074,0.4953949755910022,10.919466835707919,True,0.3322660804212227,True,0.9976934091550076,True,0.7629456425300171,0.4982142857142857,0.2446783504170476,0.001,0.13184663059467205,0,0.16233893610742015,True,0.5563241987997004,0.23705435746998293,0.059959549467040255,,,,,1.0,0.9742703946243862,0.9299524312634839,0.7576863135400808,0.5169190692652053,0.17226611772340317
quadratic_map_a1.484_s015:3515:800,quadratic_map_a1.484_s015,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.484160795892657}",3515,v1,1,800,186,0.0,False,-1.1102230246251566e-17,1.0,-0.5320292723297165,-0.9966873401650509,186.0,3.0,,False,0.9996361147871746,-0.0001233869599037707,56.500920748812085,True,0.0642157124379099,True,-0.06200346586024809,True,0.25935162837720493,0.5,0.00032469105028863827,0.001,0.0022335264239235863,0,0.010164640025331233,True,0.4909569205262583,0.7406483716227951,0.02207424229116749,,,,,1.0,0.030240369772371316,0.03548865259395919,0.07005874221865566,0.03299289948514797,-0.034570089624696466
quadratic_map_a1.868_s016:3516:800,quadratic_map_a1.868_s016,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.8679742292547301}",3516,v1,1,800,2,0.0,False,-1.7446361815538174e-17,1.0,-0.13417025076232164,-1.4542489337886806,2.0,17.0,,False,0.31243528904718865,0.6834304801371028,7.281848672942759,True,0.495767599184849,True,0.9962531123654927,True,0.8605662491993774,0.41964285714285715,0.3582953008050095,0.001,0.4854871112790066,0,0.22511881379718934,True,0.717300906014975,0.1394337508006226,0.06429798453846343,,,,,1.0,0.9629371464616957,0.950081354232976,0.6845877403192244,0.12512822222228553,0.2654936139137516
quadratic_map_a1.990_s017:3517:800,quadratic_map_a1.990_s017,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.9898409084012987}",3517,v1,1,800,1,0.0,False,2.9341608507950566e-17,0.9999999999999998,-0.1153278975055362,-1.4491064213934015,1.0,8.0,,False,-0.06736637890076502,1.0607658799418749,0.7326985308857823,True,0.6603806125562747,True,0.9977033523020735,True,0.9215202630448187,0.3339285714285714,0.5229971951485279,0.001,0.95,0,0.4719285272419241,True,0.7485969199889235,0.07847973695518129,0.08124345486800945,,,,,1.0,1.022324509016651,1.0070187934327697,0.7127884649460868,0.04532524026779995,0.29423032848668285
