source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
46,rossler_c8.13_s006,chaotic_flow,forecast,1306,800,21,0.1475529599343894,0.5219706377770362,0.9072624677457317,-0.3744176778426468,-0.7597095078113423,0.3852918299686955,0.3852918299686955,60,6,5,5,0
47,rossler_c6.96_s007,chaotic_flow,forecast,1307,800,21,0.0261071006793665,0.062382659623271344,0.8760399045513979,-0.03627555894390484,-0.8499328038720314,0.8136572449281265,0.8136572449281265,60,6,5,5,0
48,rossler_c5.57_s008,chaotic_flow,forecast,1308,800,21,0.0441821641336313,0.06317630107713858,1.1408659163760833,-0.018994136943507274,-1.096683752242452,1.0776896152989446,1.0776896152989446,60,6,5,5,0
49,rossler_c5.22_s009,chaotic_flow,forecast,1309,800,21,0.0116113746230059,0.030934995858086536,1.1573400045208437,-0.019323621235080635,-1.1457286298978377,1.1264050086627573,1.1264050086627573,60,6,5,5,0
50,rossler_c4.90_s010,chaotic_flow,forecast,1310,800,22,0.0106545464183736,0.01669606986690097,0.942342650115346,-0.006041523448527368,-0.9316881036969724,0.925646580248445,0.925646580248445,60,6,5,5,0
51,rossler_c8.37_s011,chaotic_flow,forecast,1311,800,20,0.1334594488393538,0.48834879851547286,0.8765864276519673,-0.35488934967611907,-0.7431269788126135,0.3882376291364944,0.3882376291364944,60,6,5,5,0
52,rossler_c6.39_s012,chaotic_flow,forecast,1312,800,22,0.2181269768325009,0.14619960162423423,1.08125368339223,0.07192737520826667,-0.863126706559729,0.9350540817679958,0.9350540817679958,60,6,5,5,0
53,rossler_c5.85_s013,chaotic_flow,forecast,1313,800,22,0.0295437692117998,0.036972245240179065,1.0440906479550336,-0.007428476028379264,-1.0145468787432337,1.0071184027148545,1.0071184027148545,60,6,5,5,0
54,rossler_c6.57_s014,chaotic_flow,forecast,1314,800,21,0.127420492558464,0.06372259249203885,0.9823662732553542,0.06369790006642514,-0.8549457806968902,0.9186436807633154,0.9186436807633154,60,6,5,5,0
55,rossler_c4.51_s015,chaotic_flow,forecast,1315,800,21,0.0324190800751996,0.02221490950359039,0.9818217758522331,0.01020417057160921,-0.9494026957770335,0.9596068663486427,0.9596068663486427,60,6,5,5,0
56,rossler_c5.43_s016,chaotic_flow,forecast,1316,800,21,0.035753529637763,0.05180319515881261,1.1570028494461162,-0.01604966552104961,-1.1212493198083533,1.1051996542873035,1.1051996542873035,60,6,5,5,0
57,rossler_c7.34_s017,chaotic_flow,forecast,1317,800,22,0.08767225863859,0.06768470475567108,0.9602223960208872,0.019987553882918924,-0.8725501373822973,0.8925376912652161,0.8925376912652161,60,6,5,5,0
