dataset_id,name,family,source,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_spin,qrc_advantage,actual_usefulness_label,predicted_qrc_advantage,predicted_usefulness_label,predicted_prob_qrc_useful,property_pc1,property_pc2,abs_prediction_error,prediction_correct_label
mso6_s011_snr10db:9091:800,mso6_s011_snr10db,oscillatory,synthetic,forecast,9091,800,2,0.4105366467792113,0.96161971882939,-0.5510830720501787,baseline_preferred,-0.5199795408713527,baseline_preferred,0.021559249798315715,0.3116059109369139,0.27076291400570957,0.031103531178826027,True
mso7_s012_snr20db:9092:800,mso7_s012_snr20db,oscillatory,synthetic,forecast,9092,800,2,0.2406685629648887,1.0982395817494583,-0.8575710187845696,baseline_preferred,-0.6804845486331838,baseline_preferred,0.018569953417898983,-0.10135821446922892,0.30350239048985067,0.1770864701513859,True
mso8_s013_snr5db:9093:800,mso8_s013_snr5db,oscillatory,synthetic,forecast,9093,800,2,0.6637088707983527,1.0198255841612232,-0.3561167133628704,baseline_preferred,-0.18311627310414053,baseline_preferred,0.023324846066520785,1.0889159107678583,-0.024815719334879156,0.17300044025872985,True
mso2_s014_snr10db:9094:800,mso2_s014_snr10db,oscillatory,synthetic,forecast,9094,800,5,0.324202366257491,0.9440076681588552,-0.6198053019013642,baseline_preferred,-0.6673354815298981,baseline_preferred,0.020527123234602773,-0.21217746413168845,0.13770348901664736,0.0475301796285339,True
mso3_s015_snr20db:9095:800,mso3_s015_snr20db,oscillatory,synthetic,forecast,9095,800,4,0.1330734444529659,0.9015840930595286,-0.7685106486065627,baseline_preferred,-0.6762445211928487,baseline_preferred,0.01781714190299245,-0.5624553873752484,0.7097557658634032,0.09226612741371398,True
mso4_s016_snr5db:9096:800,mso4_s016_snr5db,oscillatory,synthetic,forecast,9096,800,3,0.5759148821037459,0.9943699923508276,-0.4184551102470818,baseline_preferred,-0.16957384372025675,baseline_preferred,0.046176311472796425,0.6896464566095021,-0.028694954285150287,0.24888126652682507,True
mso5_s017_snr10db:9097:800,mso5_s017_snr10db,oscillatory,synthetic,forecast,9097,800,3,0.3755620979795979,1.0218143858208568,-0.6462522878412589,baseline_preferred,-0.5199795408713527,baseline_preferred,0.04746912248208996,0.21463398321297986,0.2964966835630582,0.1262727469699062,True
mso6_s018_snr20db:9098:800,mso6_s018_snr20db,oscillatory,synthetic,forecast,9098,800,2,0.1953310829493566,0.9537809042455684,-0.7584498212962119,baseline_preferred,-0.6752034877535964,baseline_preferred,0.018569953417898983,-0.13833225831248153,0.5275554602602424,0.08324633354261546,True
mso7_s019_snr5db:9099:800,mso7_s019_snr5db,oscillatory,synthetic,forecast,9099,800,2,0.6649218138156647,1.0098916329163223,-0.3449698191006576,baseline_preferred,-0.20979897520378915,baseline_preferred,0.013655905517157252,0.7688943266571098,-0.3181011925572093,0.13517084389686845,True
fbm_h0.503_s000_snr10db:9100:800,fbm_h0.503_s000_snr10db,long_range,synthetic,forecast,9100,800,1,1.0448794745981316,1.0135255062973594,0.0313539683007721,near_tie,0.0011331181928621104,near_tie,0.03873476185982757,2.4356718783833506,-0.8107705262612389,0.030220850107909987,True
fbm_h0.741_s001_snr20db:9101:800,fbm_h0.741_s001_snr20db,long_range,synthetic,forecast,9101,800,2,0.9931820716438078,1.0070428525989228,-0.013860780955115,near_tie,0.009532553415875906,near_tie,0.12097273140619666,1.752459266472111,-1.076893244879349,0.023393334370990906,True
fbm_h0.914_s002_snr5db:9102:800,fbm_h0.914_s002_snr5db,long_range,synthetic,forecast,9102,800,2,0.8523115740657374,0.9153798229139806,-0.0630682488482431,baseline_preferred,-0.01682452870736115,near_tie,0.07311884077361673,1.4229024468406457,-1.5178079151749588,0.04624372014088195,False
fbm_h0.618_s003_snr10db:9103:800,fbm_h0.618_s003_snr10db,long_range,synthetic,forecast,9103,800,1,1.0352186344143586,1.0045416005418404,0.0306770338725181,near_tie,0.006116397205993084,near_tie,0.14037895350824067,1.9801159977697478,-1.3437450223805274,0.024560636666525016,True
fbm_h0.889_s004_snr20db:9104:800,fbm_h0.889_s004_snr20db,long_range,synthetic,forecast,9104,800,3,1.190820965551462,1.110497530673834,0.0803234348776278,qrc_useful,0.021091971875617666,near_tie,0.6101480590464752,1.1449999675482843,-1.0516336529896189,0.05923146300201014,False
fbm_h0.862_s005_snr5db:9105:800,fbm_h0.862_s005_snr5db,long_range,synthetic,forecast,9105,800,2,0.9855631161284074,0.9980624123001344,-0.0124992961717269,near_tie,0.006116397205993084,near_tie,0.19140427727352397,1.4414259452838523,-1.4597447052144832,0.018615693377719983,True
fbm_h0.683_s006_snr10db:9106:800,fbm_h0.683_s006_snr10db,long_range,synthetic,forecast,9106,800,1,1.0310401335416086,1.0138672984106822,0.0171728351309263,near_tie,0.012880821722706543,near_tie,0.21003611734506888,1.874351582721107,-1.2255985709087844,0.004292013408219756,True
fbm_h0.704_s007_snr20db:9107:800,fbm_h0.704_s007_snr20db,long_range,synthetic,forecast,9107,800,1,1.0668517158726412,0.9597299271933803,0.1071217886792608,qrc_useful,0.012880821722706543,near_tie,0.3279167218590978,1.980104777590936,-1.124576034258826,0.09424096695655425,False
fbm_h0.612_s008_snr5db:9108:800,fbm_h0.612_s008_snr5db,long_range,synthetic,forecast,9108,800,1,1.006095364359766,0.9949170049818468,0.0111783593779192,near_tie,0.012880821722706543,near_tie,0.13019829575626377,2.109604359164889,-1.0989756970865803,0.0017024623447873428,True
fbm_h0.580_s009_snr10db:9109:800,fbm_h0.580_s009_snr10db,long_range,synthetic,forecast,9109,800,1,1.015488541789891,1.0131197861290275,0.0023687556608633,near_tie,0.00159046689900643,near_tie,0.06192072121187061,2.104386388956997,-1.1484035009207922,0.0007782887618568699,True
fbm_h0.782_s010_snr20db:9110:800,fbm_h0.782_s010_snr20db,long_range,synthetic,forecast,9110,800,4,0.979215117473409,1.0316239991400906,-0.0524088816666816,baseline_preferred,0.011425919931141077,near_tie,0.2367509932396215,1.290493299876194,-1.625689171281233,0.06383480159782268,False
fbm_h0.656_s011_snr5db:9111:800,fbm_h0.656_s011_snr5db,long_range,synthetic,forecast,9111,800,1,1.039949408412427,1.035397982195185,0.0045514262172419,near_tie,0.0011331181928621104,near_tie,0.06460957947624797,2.3000060937971174,-1.022788127299867,0.003418308024379789,True
