dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
stochastic_volatility:141:800,stochastic_volatility,nonlinear_stochastic,synthetic,forecast,{'generator': 'stochastic_volatility'},141,v2,1,800,1,0.0,False,1.586032892321652e-17,1.0,-0.1433598558957182,0.5093249748881488,1.0,5.0,,False,-0.009706474667773968,-0.08547201557130735,-0.6739294030924976,True,0.13505515281251315,True,0.9985709014833286,True,0.9257199164939466,0.044642857142857144,0.5640971489107849,0.001,0.9176716314889021,0,0.4539291760162365,True,0.9906954541704668,2.0759991974888634,0.4862118914412367,0.07428008350605342,1.0465077592827878,,,,,0.0,0.9921595832837637,1.0090789882292335,1.0187519614393288,1.0026865552175592,-0.009672973210095304
bilinear:142:800,bilinear,nonlinear_stochastic,synthetic,forecast,{'generator': 'bilinear'},142,v2,1,800,2,0.0,False,1.9032394707859827e-17,1.0,0.023383003383021593,0.15562203926927953,2.0,2.0,,False,-0.019767266843364606,0.11281924768443585,0.08233306413414611,True,0.1688649760744043,True,0.9982139988051398,True,0.8962760865997216,0.033928571428571426,0.48077908880591114,0.001,0.10896455133973122,0,0.6032518231302535,True,0.9744184578585826,2.0241429014836103,0.6065119491687004,0.10372391340027842,0.952338185288676,,,,,0.0,0.98205360391107,0.9710655637434639,0.9967749672446974,0.9861599976243054,-0.02570940350123352
arch:143:800,arch,nonlinear_stochastic,synthetic,forecast,{'generator': 'arch'},143,v2,1,800,1,0.0,False,-1.4274296030894868e-17,1.0,0.0905628874952558,0.24395699740366972,1.0,3.0,,False,-0.11568047686607086,0.03588572671644408,-0.9832881728911348,True,0.14427716074249056,True,0.9995057311226315,True,0.9359694329504058,0.21607142857142855,0.6135230541537622,0.001,0.886029532051691,0,0.500547399091573,True,0.991735554719963,2.0701883361993527,0.5765259701885197,0.0640305670495942,1.0391317289687707,,,,,0.0,1.0091481230503663,1.0003864237718374,1.035156880771179,0.9982436803234416,-0.03477045699934167
brown_noise:144:800,brown_noise,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 2.0}",144,v2,1,800,46,0.0,False,-5.075305255429287e-17,1.0,-0.016452498684452147,-0.6960708410176211,46.0,20.0,,False,0.93681894695423,-0.33052206141854457,0.28047922837828787,True,0.23712460004835137,True,0.5557549866912901,True,0.42891907152019215,0.007142857142857143,0.02611558362816834,0.21193673540588664,0.002731424844949095,1,1.3589525663263757,True,0.8955474234304619,0.5782291435723966,0.985078968077287,0.5710809284798078,0.6274576594992802,,,,,0.0,1.3722344280061565,1.5907773090611184,1.3924048012915353,1.2928867924902068,0.19837250776958304
blue_noise:145:800,blue_noise,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -1.0}",145,v2,1,800,2,0.0,False,1.0705722023171153e-17,0.9999999999999999,0.17304583059951986,-0.006143045465056396,2.0,2.0,,False,0.16785480556917642,-0.07459859122547396,-0.09147428966007526,True,0.17589687987162964,True,0.9979367930877223,True,0.8839545348496226,0.43392857142857144,0.3537312528505619,0.001,0.95,0,0.09625437489388053,True,0.9782752163568197,2.1035733017597122,0.23547325890815995,0.11604546515037739,0.9522309518474482,,,,,0.0,1.0049327087711915,1.0163540947113703,1.043977011014858,1.018098168002213,-0.027622916303487788
amplitude_modulated:146:800,amplitude_modulated,oscillatory,synthetic,forecast,{'generator': 'amplitude_modulated'},146,v2,1,800,4,0.0,False,-1.7446361815538174e-17,1.0,-0.00584708222531982,-0.8775001902190347,4.0,5.0,,False,0.9999999984938629,-0.02240886143552867,21.612229096197755,True,0.2909270940631246,True,-0.109842487253521,True,0.24042171661472841,0.049999999999999996,5.495923959844998e-12,0.001,0.902675805064167,0,0.482141521640826,True,0.4635729978158087,0.511121175711396,0.25526344580203714,0.7595782833852716,0.14969590155266696,,,2.0,,0.0,7.397512557193549e-09,0.00353831388489549,0.9492318241978213,0.13195092595456187,-0.9456935103129258
damped_oscillator:147:800,damped_oscillator,oscillatory,synthetic,forecast,{'generator': 'damped_oscillator'},147,v2,1,800,5,0.0,False,-1.4274296030894868e-17,1.0,-0.0040265764363360225,-0.9205338809720436,5.0,6.0,,False,0.9999999999999782,-0.00045841492453335686,10.401475238853077,True,,False,0.3587559411623982,True,0.1567380129857689,0.039285714285714285,5.65597455139127e-11,0.001,0.06830932559648915,0,0.6717967892272629,True,0.3922816696661008,0.5479375643273274,0.34047810053516714,0.843261987014231,0.021410626440044045,,,1.0,,0.0,2.4820805619474084e-12,0.0009676002007936902,1.0509411625268585,0.08092013909779971,-1.0499735623260649
level_shift:148:800,level_shift,nonstationary,synthetic,forecast,{'generator': 'level_shift'},148,v2,1,800,91,0.0,False,1.5225915766287861e-16,1.0,0.08159826262969422,-1.687204193130984,91.0,4.0,,False,0.7752612143348224,0.05954997129609285,4.654345072847934,True,0.15127949572743868,True,0.6215261460351968,True,0.37302819374519475,0.0017857142857142857,0.0639948282021433,0.5100482140771676,0.0032912339920508453,1,1.0811815943810386,True,0.9954337419232352,0.9906318314330591,0.8392670062513783,0.6269718062548053,0.40643426820223305,,,,,0.0,2.0,2.0,2.0,2.0,0.0
intermittent_demand:149:800,intermittent_demand,nonstationary,synthetic,forecast,{'generator': 'intermittent_demand'},149,v2,1,800,2,0.0,False,-4.123685520036296e-17,1.0,5.115302866603242,33.501813820711654,2.0,4.0,,False,0.05268945493842858,-0.596788754099672,-0.8138578925372508,True,0.31836698539555475,True,0.9989027554930159,True,0.8927395343448397,0.12857142857142856,0.4648393054267954,0.001,0.7928803746691834,0,0.5891587626397308,True,0.9695791440826734,0.13077120714147583,0.6283412469063391,0.10726046565516034,1.2426179216320854,,,,,0.0,0.9863092339467147,0.9976267488884066,1.019961754203046,0.970993857398607,-0.022335005314639278
trend_seasonal:150:800,trend_seasonal,nonstationary,synthetic,forecast,{'generator': 'trend_seasonal'},150,v2,1,800,9,0.0,False,-1.5225915766287861e-16,1.0,0.012440346425147257,-1.0118694908542498,9.0,8.0,,False,0.9207934055311201,-0.048515752955509917,10.22455647016245,True,0.15921381125263334,True,0.37753362966328535,True,0.27791845981832797,0.02142857142857143,0.027941392804415117,0.001,0.1661843030993001,0,1.11129994907902,True,0.9303769488513849,1.0060337435071296,0.6207932717998946,0.722081540181672,0.3573826344751377,,,2.0,,0.0,0.8829352473989863,0.3846637683126284,1.0707256047778286,0.6899915225043064,-0.6860618364652002
