dataset_id,name,family,subset_group,original_qrc_advantage_nrmse,nrmse_qrc_spin_rerun,nrmse_esn_frozen_rerun,nrmse_advantage_rerun,nmae_qrc_spin,nmae_esn_frozen,nmae_advantage,nrmse_nvar,nmae_nvar,nrmse_qrc_vs_nvar_advantage,nmae_qrc_vs_nvar_advantage
henon_a1.014_s214:1714:800,henon_a1.014_s214,chaotic_map,periodic_control,-9.942541576227653e-07,6.147610168577431e-08,1.2641113222516233e-11,-6.146346057255179e-08,5.6692611090171046e-08,1.0694848557763242e-11,-5.668191624161328e-08,2.3923326942115104e-13,2.291004759766843e-13,-6.147586245250488e-08,-5.669238198969507e-08
chua_alpha11.68_s239:4139:800,chua_alpha11.68_s239,chaotic_flow,periodic_control,0.1550844471760069,0.6257782846395131,0.0025437172014660795,-0.6232345674380471,0.5457960530034416,0.0021117487636786265,-0.543684304239763,0.0004675667226571713,0.00040808688419994747,-0.625310717916856,-0.5453879661192417
standard_map_k1.31_s383:3783:800,standard_map_k1.31_s383,chaotic_map,periodic_control,-4.227448654460682e-06,0.0018770808351084138,0.00024348224328938218,-0.0016335985918190317,0.001568823348225899,0.00019461430820715562,-0.0013742090400187435,0.0008627543924470207,0.0006738235146758529,-0.001014326442661393,-0.0008949998335500462
standard_map_k1.25_s464:3864:800,standard_map_k1.25_s464,chaotic_map,periodic_control,-5.435610046667169e-06,5.49858990786082e-06,4.276557609435414e-07,-5.070934146917279e-06,4.499018799555687e-06,3.698179922097126e-07,-4.129200807345974e-06,7.81246589065213e-07,7.003459615628878e-07,-4.717343318795607e-06,-3.7986728379927995e-06
rossler_c5.98_s332_v4_quantized_clipped_saturated:71332:800,rossler_c5.98_s332_v4_quantized_clipped_saturated,chaotic_flow,periodic_control,-0.2850317011248751,0.06477622093033232,0.04056816032318233,-0.024208060607149993,0.054964973855805746,0.033937281803703104,-0.021027692052102642,0.04195635530759577,0.03394965982911753,-0.02281986562273655,-0.021015314026688214
chua_alpha11.90_s007:3907:800,chua_alpha11.90_s007,chaotic_flow,periodic_control,-0.8908788442103157,0.24062798001709823,0.0013844913692473762,-0.23924348864785086,0.18573702582938592,0.0011356043199265283,-0.18460142150945938,0.0001451309814844411,0.00013306710221343003,-0.2404828490356138,-0.1856039587271725
trend_seasonal_s72_408:5608:800,trend_seasonal_s72_408,multiscale_composite,periodic_control,-0.4173176994993353,2.0,0.3048886306849059,-1.695111369315094,2.0,0.24656061467470936,-1.7534393853252905,0.29138874593766156,0.23930779826860554,-1.7086112540623384,-1.7606922017313944
rossler_c7.25_s278_v4_downsampled_aliased:71278:800,rossler_c7.25_s278_v4_downsampled_aliased,chaotic_flow,periodic_control,-0.1020979666439015,0.026575159851843746,0.0104210236455861,-0.016154136206257646,0.01916762832791435,0.005039538565469191,-0.014128089762445159,0.020649958086544948,0.007077827390249296,-0.005925201765298798,-0.012089800937665054
henon_heiles_E0.129_s035:2735:800,henon_heiles_E0.129_s035,chaotic_flow,periodic_control,-0.327073315656611,0.0016477574574491486,1.941437254103961e-05,-0.001628343084908109,0.0013908478863925316,1.4607221946109177e-05,-0.0013762406644464225,7.2838857099633e-06,6.083214937838805e-06,-0.0016404735717391852,-0.0013847646714546928
mso2_s490_snr5db:11490:800,mso2_s490_snr5db,oscillatory_quasiperiodic,periodic_control,-0.1508016480627411,0.6763673134025393,0.6105670771288906,-0.06580023627364873,0.533003035785889,0.4822136890992273,-0.05078934668666174,0.6276400213083103,0.49990923900063,-0.04872729209422899,-0.03309379678525903
van_der_pol_mu4.57_s472:4172:800,van_der_pol_mu4.57_s472,oscillatory_quasiperiodic,periodic_control,-0.1794634556313152,0.006123922197119682,0.00011749501808157209,-0.00600642717903811,0.004875977389210772,7.975948269597341e-05,-0.004796217906514799,0.0006483095361811215,0.00028456900448259814,-0.00547561266093856,-0.004591408384728174
quadratic_map_a1.448_s208_v4_downsampled_aliased:81708:800,quadratic_map_a1.448_s208_v4_downsampled_aliased,chaotic_map,periodic_control,-0.087362068787035,0.20508205118814568,0.09683586715175961,-0.10824618403638607,0.032155059467824806,0.015507681631476304,-0.016647377836348502,0.20516205884154778,0.028654572053999176,8.000765340210325e-05,-0.00350048741382563
quasi_periodic2_s288:2288:800,quasi_periodic2_s288,oscillatory_quasiperiodic,periodic_control,-0.1590071723085849,0.024609070337715373,2.6256675833796577e-05,-0.024582813661881576,0.020241703157919767,2.1477180827801674e-05,-0.020220225977091964,2.592667184449452e-11,2.1480037924028665e-11,-0.024609070311788703,-0.02024170313643973
standard_map_k1.28_s167:3567:800,standard_map_k1.28_s167,chaotic_map,periodic_control,-1.654847585526868e-06,8.623592663040555e-06,2.436934773434628e-06,-6.186657889605927e-06,7.431009045235727e-06,2.137188102501326e-06,-5.2938209427344e-06,8.760164667773786e-07,7.79243137177738e-07,-7.747576196263176e-06,-6.651765908057989e-06
