dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
ar2_s000:2100:800,ar2_s000,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [0.2328348684464723, -0.3913625866014205]}",2100,v2,1,800,1,0.0,False,-1.9032394707859827e-17,1.0,0.0324688120850797,0.22733523504272002,1.0,3.0,,False,0.1604109463019654,-0.08306187905369922,-0.43665405226217957,True,0.14764342476211142,True,0.9951682226441915,True,0.9090702050654296,0.24285714285714285,0.4940679932551671,0.001,0.30849767870845046,0,0.43194576543160096,True,0.9772870435288166,2.151762203259462,0.5573316996160259,0.09092979493457043,0.9605472048534283,,2.0,,,,0.9362409863601928,0.9168767645696978,0.956019422920968,0.9548495595359283,-0.039142658351270176
garch_a0.171_b0.356_s000:2200:800,garch_a0.171_b0.356_s000,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.17133582191283225, 'beta': 0.35583565619308466}",2200,v2,1,800,1,0.0,False,-1.586032892321652e-17,1.0,0.05199884989102552,0.03946967928915601,1.0,2.0,,False,-0.13876968000257195,0.11900120049148155,-0.377700337228877,True,0.1437288572495835,True,0.9986108444236155,True,0.9207064762363646,0.4464285714285714,0.5342719311973566,0.001,0.7233420567483542,0,0.4609748702498291,True,0.9981561447854108,2.1403275672358326,0.5118951465865687,0.07929352376363541,1.0098358676097272,,,,,0.0,1.0209357008905684,1.0230258107669905,1.0282031489313461,1.0532661946537987,-0.005177338164355616
fbm_h0.558_s000:2300:800,fbm_h0.558_s000,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5583878582134619}",2300,v2,1,800,1,0.0,False,3.1720657846433043e-18,1.0,0.034996778679547376,-0.19733788630686488,1.0,4.0,,False,-0.10190496202697874,0.06213049464681042,-0.8438642593700565,True,,False,0.9978684107323683,True,0.9128425197105553,0.15357142857142855,0.5352425216521148,0.001,0.7449681303494409,0,0.5138383038339971,True,0.994760734473015,2.1341406019096425,0.6020692149819841,0.0871574802894447,1.0196933202586786,,,,0.5583878582134619,,1.02286158317822,1.014983940608554,1.0209777626266558,1.0078154035319402,-0.005993822018101946
colored_noise_b0.566_s000:2400:800,colored_noise_b0.566_s000,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.5659974355565369}",2400,v2,1,800,2,0.0,False,-3.8064789415719653e-17,1.0,0.024218304768773524,-0.2451692201266118,2.0,4.0,,False,0.06901290673454008,-0.02841896882945727,0.4965880549736326,True,0.16189208842749125,True,0.9963901019217734,True,0.8679194474422558,0.060714285714285714,0.3988427268025861,0.001,0.4025565941213073,0,0.6580396065444704,True,0.9888645569398407,2.0922055834049336,0.6053746158134309,0.1320805525577442,0.9794927575510282,,,,,0.0,0.9988890901155469,1.01386311349846,0.9793405119862459,1.0181447920904554,0.03452260151221398
chirp_f0.070_0.285_s000:2500:800,chirp_f0.070_0.285_s000,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07035723479231003, 'f1': 0.2854166648182559}",2500,v2,1,800,2,0.0,False,-7.137148015447434e-18,1.0,-0.000365001064473121,-1.5031433320165,2.0,2.0,,False,-1.0,1.0401629676810638,0.12918697359501113,True,0.3081399212299235,True,0.9996462947119387,True,0.6911470485564191,0.14642857142857144,3.160441157774464e-07,0.001,0.95,0,0.09881591851642867,True,0.6856274229340511,0.9261757793430093,0.03754132283986682,0.30885295144358094,0.9797127294870349,,,,,0.0,1.507590397296376,0.17223860938576377,0.5302771351298399,1.234082924519657,-0.35803852574407613
regime_switch_ar_p0.038_s000:2600:800,regime_switch_ar_p0.038_s000,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.03821125046890304, 'phis': [(0.569701411142013, -0.006796115361928395), (-0.8233764714297123, 0.2932038846380716)], 'sigmas': [0.25, 0.5]}",2600,v2,1,800,10,0.0,False,6.3441315692866086e-18,1.0,1.0051467916061092,41.14047108609491,10.0,3.0,,False,0.6490886657869949,-0.6450543963806569,0.03975994303846563,True,0.10223309072412977,True,0.9992772325273032,True,0.7013544728334808,0.4964285714285714,0.2655084928948827,0.001,0.4112819803943949,0,-0.11312539696267775,True,0.649252631384597,0.007873503984752606,0.4101094384915196,0.29864552716651915,0.9979808267665577,,,,,0.0,2.0,2.0,2.0,1.9465574857513535,0.0
channel_equalization_n0.015_s000:2800:800,channel_equalization_n0.015_s000,input_driven,synthetic,input_driven,"{'generator': 'channel_equalization', 'noise_std': 0.015140180973756013, 'drive_scale': 0.7868184910407645}",2800,v2,1,800,1,0.0,False,1.2053849981644556e-16,1.0,0.061127752953331844,-1.1694219387104314,1.0,5.0,12.976867517550716,True,0.6639000716339577,0.30485625853879816,5.023726575726421,True,0.08915112522090395,True,0.9991659540978333,True,0.9294070685020271,0.20357142857142857,0.5639726804040822,0.001,0.038510864060453565,0,0.4423908534283865,True,0.9258734136172501,1.3931744049374983,0.5088500226682324,0.07059293149797286,0.17675878995751287,,2.0,,,,0.4947342807009491,0.3736284870821468,0.7104392188967558,0.10221421954679144,-0.33681073181460897
ikeda_u0.734_s000:2900:800,ikeda_u0.734_s000,chaotic_map,synthetic,forecast,"{'generator': 'ikeda_map', 'u': 0.7338033362221776}",2900,v2,1,800,2,0.0,False,9.595498998545996e-17,1.0,0.2065908092754585,-0.8229829065470051,2.0,11.0,,False,0.43474080240745216,0.4655628971304061,7.626830824685866,True,0.29294819445447395,True,0.9983454416952873,True,0.80996419850791,0.40178571428571425,0.23139082826900192,0.001,0.9345386318724492,0,0.13522703212928655,True,0.7642229261622923,0.49632236282690745,0.2809745849590819,0.19003580149208998,0.3157472097456156,,,,,1.0,0.9755509831755189,0.42533275530026304,0.707705969957972,0.4275235966987333,-0.2823732146577089
tent_mu1.688_s000:3000:800,tent_mu1.688_s000,chaotic_map,synthetic,forecast,"{'generator': 'tent_map', 'mu': 1.6879582277836467}",3000,v2,1,800,2,0.0,False,7.2957513046796e-17,1.0,-0.18594847153107566,-1.1729909522103312,2.0,8.0,,False,0.427979318351407,0.5641418649875425,8.105239299008351,True,0.5114836541478995,True,0.997176839393151,True,0.8323737131764478,0.4321428571428571,0.27583744329774124,0.001,0.8062838298766365,0,0.14586112732346232,True,0.6396752966942804,0.49187981417678966,0.2928238129137155,0.16762628682355218,0.08876269859040165,0.5235196492938948,,,,1.0,0.977146725217096,0.35806404264507463,1.0538516032533463,0.09977662102466706,-0.6957875606082716
sine_map_a0.875_s000:3100:800,sine_map_a0.875_s000,chaotic_map,synthetic,forecast,"{'generator': 'sine_map', 'a': 0.8748452122854191}",3100,v2,1,800,186,0.0,False,4.01266321757378e-16,0.9999999999999999,-0.17324161705099278,-1.7103015313943868,186.0,3.0,,False,0.9651358255365932,0.03373692359682812,35.404596606875685,True,0.18275505809868145,True,0.7124688238510779,True,0.23441111531642475,0.5,0.018265192651703593,0.001,0.7906622048254318,0,0.012543202284985079,True,0.4705944892418118,0.2183300510276472,0.06286789936120374,0.7655888846835752,0.03357455683369055,,,,,1.0,0.2955963507777529,0.28736574574438023,0.31671840238073107,0.2743491464848645,-0.029352656636350838
