dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
linear_memory_lag03_s011:1711:800,linear_memory_lag03_s011,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 3}",1711,v2,1,800,1,0.0,False,1.4274296030894868e-17,1.0,-0.03784751221251254,-1.1023160115580366,1.0,2.0,16.994175457687874,True,0.9996634374447217,-0.0010712396026938409,6.483322724725409,True,,False,0.9977277130418877,True,0.9330055910125492,0.3678571428571428,0.5794159758665932,0.001,0.9182712962401997,0,0.5140087874744861,True,0.9907543288094456,2.2625068694266353,0.5377189942521029,0.0669944089874508,0.03752068973209384,,3.0,,,,0.01588171473962644,0.27216187908203926,0.661921920463785,0.025263822569036976,-0.3897600413817457
linear_memory_lag10_s012:1712:800,linear_memory_lag10_s012,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 10}",1712,v2,1,800,1,0.0,False,0.0,1.0,0.082041929784618,-1.2442889510471375,1.0,4.0,9.996966396323874,True,0.999716580003756,-0.0006073313863124152,7.06289853464469,True,0.15359784353476494,True,0.9944505018626106,True,0.9185013957118309,0.05178571428571428,0.5420148271384413,0.001,0.08259847910306123,0,0.4652657200739962,True,0.9876525926773579,2.0842561874753764,0.4880933998566061,0.08149860428816913,0.029845458323779363,,10.0,,,,0.016762424765723587,0.8926539673736129,0.9578584872977519,0.02293475544024545,-0.065204519924139
linear_memory_lag17_s013:1713:800,linear_memory_lag17_s013,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 17}",1713,v2,1,800,1,0.0,False,-2.2204460492503132e-17,1.0,0.020457043117062552,-1.2276990214274315,1.0,2.0,3.3158781825007306,True,0.9997137694712024,-0.0006642744701790271,-0.49734477001816096,True,,False,0.9983541384594834,True,0.926076424927799,0.41428571428571426,0.572305110522943,0.001,0.6948518872659454,0,0.48093928172783446,True,0.9925137030354547,2.0830656719732272,0.5252301421916656,0.07392357507220104,0.030830261091606505,,17.0,,,,0.017939762486061425,0.9618443895987685,1.0009647551123437,0.02536514498724325,-0.03912036551357523
linear_memory_lag24_s014:1714:800,linear_memory_lag24_s014,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 24}",1714,v2,1,800,1,0.0,False,-5.233908544661452e-17,1.0,0.045522476414815286,-1.2662024069836557,1.0,2.0,0.0,True,0.9995971727372381,-0.0008244975025432089,-0.6382167160406231,True,0.157691552824081,True,0.9974173516346638,True,0.9228959104423032,0.014285714285714285,0.5579075824444418,0.001,0.5079770234860123,0,0.5934790901610216,True,0.9945205260402354,2.2097247401004507,0.6384401867102096,0.07710408955769676,0.035033195191205437,,24.0,,,,1.0117195666707866,0.999487583506295,1.0122692413638086,1.0076103257901665,-0.012781657857513617
linear_memory_lag06_s015:1715:800,linear_memory_lag06_s015,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 6}",1715,v2,1,800,1,0.0,False,3.489272363107635e-17,0.9999999999999999,-0.02137589305640393,-1.1564913153636596,1.0,5.0,13.995932559656422,True,0.9997014183315233,-0.0009749704390568104,6.726239640868743,True,0.13488030540478413,True,0.998853140756907,True,0.9269474082972515,0.22857142857142856,0.5699374724620944,0.001,0.9152081819345035,0,0.5487726381401858,True,0.9952359320530649,2.3863977467444832,0.5863879327778171,0.07305259170274847,0.035686861833643786,,6.0,,,,0.01741241977344137,0.7054897223221154,0.9055026270841173,0.023885013587030306,-0.20001290476200195
linear_memory_lag13_s016:1716:800,linear_memory_lag13_s016,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 13}",1716,v2,1,800,1,0.0,False,-1.586032892321652e-17,1.0000000000000002,0.12058878956563465,-1.192984390697614,1.0,4.0,6.997746614678038,True,0.9996549020981623,-0.0011220456030459625,-0.842637762959208,True,0.13189390907201806,True,0.9988919599525361,True,0.9120536156607059,0.41785714285714287,0.5108489135832913,0.001,0.9146014028617149,0,0.5281800240222868,True,0.9935830339826307,2.2510350262337915,0.5798062444844108,0.08794638433929414,0.03830330932026215,,13.0,,,,0.017421508868965443,0.925205721414296,1.0026513655909954,0.0214662157490429,-0.07744564417669941
linear_memory_lag20_s017:1717:800,linear_memory_lag20_s017,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 20}",1717,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,-0.005349705914257252,-1.2407866818187459,1.0,3.0,0.09496470285649283,True,0.9997147654440968,-0.0008771548149183461,-0.49139643650927733,True,0.14097873720543552,True,0.995149410739596,True,0.9324756474081825,0.45535714285714285,0.5752874331361494,0.001,0.30974297117873933,0,0.4495696297076476,True,0.9946242645477699,2.1518620086390547,0.5490505409547908,0.06752435259181755,0.03409383185887994,,20.0,,,,1.0284075833868025,1.0208009153481592,1.01398982683646,1.0363298505464278,0.006811088511699204
linear_memory_lag02_s018:1718:800,linear_memory_lag02_s018,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 2}",1718,v2,1,800,1,0.0,False,-2.3790493384824782e-17,1.0,0.014821241029288005,-1.1890142111875253,1.0,4.0,17.993981983937196,True,0.9996338770664309,-0.0012552136043280093,6.818193120875861,True,0.1193201997362895,True,0.9995239649924281,True,0.9289665350394133,0.42142857142857143,0.5655917558308348,0.001,0.95,0,0.3973182795180682,True,0.9940447846378437,2.1746479385978654,0.5026169426937867,0.07103346496058671,0.04026582344739844,,2.0,,,,0.01891989746146989,0.06710784002784481,0.534807560819876,0.02773164959017321,-0.4676997207920312
linear_memory_lag09_s019:1719:800,linear_memory_lag09_s019,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 9}",1719,v2,1,800,1,0.0,False,3.489272363107635e-17,1.0,0.0072562736526148985,-1.1317340871105355,1.0,2.0,10.997097407623952,True,0.9997158395095437,-0.0007915751370172197,7.276127936548654,True,0.16071744941293298,True,0.9988218395041024,True,0.9266146893324175,0.33749999999999997,0.5553607822078096,0.001,0.9435388842531309,0,0.5524531449720242,True,0.9923537722157451,2.198272246368663,0.5727830009533617,0.07338531066758247,0.03279840891679944,,9.0,,,,0.016883642225295425,0.8097606127879203,0.9808462662790466,0.025437859046670383,-0.17108565349112625
nonlinear_ipc_d4_l20_s000:1800:800,nonlinear_ipc_d4_l20_s000,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 4, 'lags': [1, 10, 20]}",1800,v2,1,800,1,0.0,False,6.97854472621527e-17,1.0,1.0971930697156556,1.2081437471377994,1.0,3.0,0.0,True,-0.10254645300589571,0.9209806572169505,1.0437021209927888,True,0.16115102377932033,True,0.9981139621817814,True,0.9257415402450596,0.48214285714285715,0.5669152813273516,0.001,0.8215385336748707,0,0.48251803635263946,True,0.9939721400775742,2.1533928599599705,0.5461409881313204,0.07425845975494039,0.4261053810842397,,20.0,,,,1.0183599489006698,0.8650431688553485,0.989164157670786,0.4940353011959649,-0.12412098881543754
