dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
fbm_h0.560_s002:2302:800,fbm_h0.560_s002,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5595277774922657}",2302,v1,1,800,1,0.0,False,1.1102230246251566e-17,1.0,0.17044111052626557,-0.04914706020404269,1.0,4.0,,False,-0.026039994399738253,0.029346222950487166,-0.34156182586623796,True,0.12305182506873454,True,0.994023211205711,True,0.9084479834598541,0.03214285714285714,0.49649986854067296,0.001,0.95,0,0.5518465175339105,True,0.9896906669542066,0.09155201654014589,0.9983455170677389,,,,0.5595277774922657,,1.0191098481129182,1.0542207995615638,1.0305783937375552,1.0007169555155098,0.02364240582400856
colored_noise_b1.022_s000:2400:800,colored_noise_b1.022_s000,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.0219991451855124}",2400,v1,1,800,5,0.0,False,0.0,1.0,0.0478065048826407,-0.4506413202677204,5.0,4.0,,False,0.3917272392625408,-0.013137409101675934,1.877582855514789,True,0.1956946712726892,True,0.9946580514970143,True,0.7471035387428372,0.0017857142857142857,0.2214320808043624,0.001,0.029487455234424902,0,0.8615469268419169,True,0.9701104173125804,0.2528964612571628,0.7882957375497696,,,,,0.0,0.9310396620383147,0.9305045312180487,0.9810387416907547,0.9221779875770534,-0.05053421047270601
colored_noise_b1.896_s001:2401:800,colored_noise_b1.896_s001,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.8961590949604266}",2401,v1,1,800,59,0.0,False,1.0150610510858574e-16,1.0,0.7512924099451769,0.543014396402453,59.0,18.0,,False,0.8704736003797545,-0.018705165800751655,5.51765871831255,True,0.2283672727190862,True,0.22306055642561262,True,0.3611293647494234,0.0017857142857142857,0.01725169699180168,0.033005872441358455,0.0037059880805687976,0,1.3988076372525027,True,0.9059208152360729,0.6388706352505766,0.3850085264263599,,,,,0.0,1.1795896304049525,1.3010381192356926,1.1287684112926974,1.1061232275870612,0.17226970794299512
colored_noise_b0.586_s002:2402:800,colored_noise_b0.586_s002,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.5857775573627346}",2402,v1,1,800,2,0.0,False,-1.2688263138573217e-17,0.9999999999999999,0.1926595910838103,0.19930830378596953,2.0,3.0,,False,0.13724956231172913,0.011326475959952842,0.07479573846962212,True,0.15161055117571248,True,0.9965324993258146,True,0.8786278256370124,0.0017857142857142857,0.4602704874943272,0.001,0.48076490468512073,0,0.7672606039647977,True,0.9923782135819893,0.12137217436298764,0.9227263742455387,,,,,0.0,0.9805130580143782,1.0353513960785377,0.9959608286320855,0.9848351893429199,0.039390567446452196
chirp_f0.027_0.285_s000:2500:800,chirp_f0.027_0.285_s000,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.02678574493077001, 'f1': 0.28507943513158734}",2500,v1,1,800,2,0.0,False,-7.93016446160826e-18,1.0,-1.006617449715693e-05,-1.5048816789959651,2.0,3.0,,False,-1.0,0.9935664462156926,-1.3875149099820427,True,0.3154296589018832,True,0.9993372402778015,True,0.7235527902334218,0.11785714285714285,6.320770176603063e-07,0.001,0.95,0,0.29342893606658077,True,0.6387192215469512,0.2764472097665782,1.003211619641792,,,,,0.0,1.786819128943305,0.8083847872833925,0.8963072261377044,1.368561661187471,-0.08792243885431195
chirp_f0.065_0.227_s001:2501:800,chirp_f0.065_0.227_s001,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06496254105941607, 'f1': 0.2268442090790861}",2501,v1,1,800,2,0.0,False,2.7755575615628914e-17,1.0,-0.003870457909157133,-1.5043570637856174,2.0,3.0,,False,0.29925927754998505,0.1643740077824556,1.8536801655315496,True,0.31177425811043297,True,0.9977587954012238,True,0.6409886809478506,0.12142857142857143,3.8244327027295005e-08,0.001,0.95,0,0.1261110028423108,True,0.6446538791693688,0.35901131905214945,0.7323706129191417,,,,,0.0,2.0,0.7393731895184396,0.9795885301850805,0.9236386778764918,-0.24021534066664096
chirp_f0.051_0.348_s002:2502:800,chirp_f0.051_0.348_s002,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.0513018478855636, 'f1': 0.3478967874743593}",2502,v1,1,800,2,0.0,False,2.2600968715583544e-17,1.0,-0.0011499451317217146,-1.4907974829628157,2.0,2.0,,False,-1.0,0.8062717767235639,-2.270776930271036,True,0.3074900426753102,True,0.9995530228741173,True,0.7480298103945097,0.15535714285714286,3.39742225952434e-06,0.001,0.95,0,0.1441681697077634,True,0.6957080538930221,0.25197018960549034,1.0925787034701142,,,,,0.0,1.5495896298789416,1.8359429218681929,0.9006652780647568,1.0373125928047098,0.935277643803436
regime_switch_ar_p0.030_s000:2600:800,regime_switch_ar_p0.030_s000,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.03040375015630101, 'phis': [(0.679900470380671, -0.06893203845397614), (-0.6744588238099041, 0.23106796154602388)], 'sigmas': [0.25, 0.5]}",2600,v1,1,800,8,0.0,False,1.4274296030894868e-17,1.0,-0.06951076036116198,2.7312026741482134,8.0,9.0,,False,0.6428597128218442,-0.15248971968039526,2.945441557321316,True,0.17399753684210073,True,0.9945206229932938,True,0.8083552199378167,0.48214285714285715,0.3272700319255033,0.001,0.36553023958197683,0,0.44750209986670875,True,0.97313503966657,0.19164478006218333,0.7138837488404894,,,,,0.0,1.015090511163852,1.0867350583064073,1.006941719417211,1.0454656907395414,0.07979333888919626
regime_switch_ar_p0.047_s001:2601:800,regime_switch_ar_p0.047_s001,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.04719110123678299, 'phis': [(0.876846993659832, -0.1730541246589906), (-0.40831487343265954, 0.12694587534100943)], 'sigmas': [0.25, 0.5]}",2601,v1,1,800,1,0.0,False,6.3441315692866086e-18,0.9999999999999999,-0.18623680312031937,0.05472238616637526,1.0,3.0,,False,0.10354398197496995,-0.10386565534846848,0.11172329176893656,True,0.17597612859285636,True,0.9992569878259208,True,0.8952433332111435,0.4660714285714286,0.49087919883643893,0.001,0.1411403550601197,0,0.6329413352065361,True,0.9827901378127722,0.10475666678885653,1.0001608237546091,,,,,0.0,0.9464563024439052,0.953027638500354,0.9867497088009858,0.9707682723435713,-0.03372207030063179
regime_switch_ar_p0.008_s002:2602:800,regime_switch_ar_p0.008_s002,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.008163016696559706, 'phis': [(0.6591402095381081, -0.03963093737046808), (-0.7025132303539079, 0.2603690626295319)], 'sigmas': [0.25, 0.5]}",2602,v1,1,800,44,0.0,False,-1.9032394707859827e-17,1.0,0.03378030850970547,1.6005912347300777,44.0,8.0,,False,0.9303006737477727,-0.019832543561706828,9.227000468080519,True,0.17802108733453523,True,0.7314791953334556,True,0.4686750768030567,0.4982142857142857,0.09193401199679563,0.001,0.7658308079652825,0,0.30538250509007914,True,0.9681847039656527,0.5313249231969432,0.29921876581179546,,,,,0.0,1.1282791385195774,1.05116865126673,1.0382650085039595,1.221839775063268,0.01290364276277045
lorenz63_rho27.91_s000_snr5db:9000:800,lorenz63_rho27.91_s000_snr5db,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 27.907102926005468, 'dt': 0.02, 'noise_overlay': True, 'snr_db': 5.0}",9000,v1,1,800,15,0.0,False,-3.8064789415719653e-17,1.0,0.03558519203662149,-0.4110911445075738,15.0,2.0,,False,0.0970962948123465,0.04516624031406147,0.21092487052389247,True,0.7651138885415997,True,0.9866762904567736,True,0.5934235470150134,0.0017857142857142857,0.17365085636582547,0.013574796814557807,0.028696637940040393,0,1.00501042163693,True,0.9938843779265849,0.40657645298498657,0.9261411689767343,,,,,1.0,1.437616772633925,1.4415695114964955,1.2091248403643893,1.2908691697375434,0.2324446711321062
lorenz63_rho43.61_s001_snr10db:9001:800,lorenz63_rho43.61_s001_snr10db,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 43.61207085268701, 'dt': 0.02, 'noise_overlay': True, 'snr_db': 10.0}",9001,v1,1,800,11,0.0,False,-2.5376526277146434e-17,1.0,-0.5403788671260251,-0.2989819912826861,11.0,9.0,,False,0.8580605402079229,-0.07369042663753544,8.40941482608835,True,,False,0.9618319594067928,True,0.5332765994812115,0.01607142857142857,0.09800136619108424,0.0011667787827408852,0.038348790347195245,0,1.2082447615928644,True,0.9744867108817563,0.46672340051878847,0.4643596520258974,,,,,1.0,0.9671757515258707,1.2337598329679005,1.0924436190463866,0.7851189909848856,0.14131621392151383
lorenz63_rho31.49_s002_snr20db:9002:800,lorenz63_rho31.49_s002_snr20db,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 31.486194075245756, 'dt': 0.02, 'noise_overlay': True, 'snr_db': 20.0}",9002,v1,1,800,51,0.0,False,1.0150610510858574e-16,1.0,0.30651410303724597,-0.8658711498083917,51.0,7.0,,False,0.9383926452986785,0.002335433395956099,10.708021367375991,True,2.482798287257513,True,0.7201586337175836,True,0.4841003241580343,0.005357142857142857,0.012673534221008692,0.001,0.0033982915213598055,0,1.3232741215929813,True,0.915095543797976,0.5158996758419657,0.24345825372199942,,,,,1.0,1.1247944106932,1.1964849543686569,1.5549622930929634,1.2268601463526565,-0.35847733872430654
logistic_r3.7409_s000_snr5db:9003:800,logistic_r3.7409_s000_snr5db,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.740925852590351, 'noise_overlay': True, 'snr_db': 5.0}",9003,v1,1,800,2,0.0,False,3.3306690738754696e-16,1.0,-0.2205157186476524,-0.6829827554399368,2.0,2.0,,False,0.6186800663374828,0.0378510655693618,4.643284167567783,True,,False,0.6894596891496878,True,0.45824814712957546,0.39999999999999997,0.12103252300710865,0.001,0.027396259677499733,0,0.3515940272041329,True,0.8247041021055516,0.5417518528704246,0.5860621708429536,-0.014064591872942227,,,,0.0,0.5790960233311065,0.5189906731150953,0.9710157772671645,0.5448009345104283,-0.4520251041520692
logistic_r3.6652_s001_snr10db:9004:800,logistic_r3.6652_s001_snr10db,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.6651563262914184, 'noise_overlay': True, 'snr_db': 10.0}",9004,v1,1,800,186,0.0,False,-2.4424906541753446e-16,1.0,-0.4334984614278902,-0.8520058356773359,186.0,5.0,,False,0.6800615214553198,0.09952991615069273,6.9451597450819245,True,0.1857263039298264,True,0.8970879272347514,True,0.47929435095432527,0.5,0.16464480063499654,0.001,0.4931557984143719,0,0.2491845021408579,True,0.7099133667286405,0.5207056490456747,0.46947690293984373,0.2748470486265294,,,,1.0,0.650814961718365,0.6503054171417428,0.7491029812427231,0.6598016088418999,-0.09879756410098028
logistic_r3.8698_s002_snr20db:9005:800,logistic_r3.8698_s002_snr20db,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.869834172572306, 'noise_overlay': True, 'snr_db': 20.0}",9005,v1,1,800,2,0.0,False,-2.0301221021717148e-16,1.0,-0.12402998302456934,-1.4162168529555161,2.0,11.0,,False,0.49392531338594914,0.46059464135015327,9.040546929243702,True,0.3168959978153371,True,0.9977409571805425,True,0.7034865684384534,0.34464285714285714,0.18393246669736973,0.001,0.20417784614797124,0,0.33911597912850094,True,0.7028850482425272,0.29651343156154664,0.21326051032457358,0.41179309289533605,,,,1.0,0.8547782014661549,0.8628108998471932,0.6610352113022588,0.3207207848633785,0.20177568854493433
