source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
419,circle_map_k0.41_s019,chaotic_map,forecast,3219,800,2,0.2854102214872338,0.6377505068476923,0.5346682236952489,-0.3523402853604585,-0.24925800220801514,-0.10308228315244339,-0.10308228315244339,60,6,5,5,0
420,lozi_a1.72_b0.58_s000,chaotic_map,forecast,3300,800,2,0.5721427484880127,1.6150106994040343,2.0,-1.0428679509160217,-1.4278572515119872,0.3849893005959657,0.3849893005959657,60,6,5,5,0
421,lozi_a1.74_b0.37_s001,chaotic_map,forecast,3301,800,2,0.955313936112799,0.6795274361172416,0.5547512452600787,0.2757864999955574,0.40056269085272034,-0.12477619085716296,-0.12477619085716296,60,6,5,5,0
422,lozi_a1.57_b0.28_s002,chaotic_map,forecast,3302,800,2,0.8809520891977737,0.6276342240973465,0.4346230714207011,0.2533178651004272,0.44632901777707257,-0.19301115267664537,-0.19301115267664537,60,6,5,5,0
423,lozi_a1.66_b0.32_s003,chaotic_map,forecast,3303,800,2,0.9391082821676984,0.7290402597646546,0.4694787425025892,0.21006802240304379,0.4696295396651092,-0.2595615172620654,-0.2595615172620654,60,6,5,5,0
424,lozi_a1.84_b0.39_s004,chaotic_map,forecast,3304,800,2,0.388747704504977,0.5211214371688515,0.6665140659877299,-0.13237373266387453,-0.2777663614827529,0.14539262881887838,0.14539262881887838,60,6,5,5,0
425,lozi_a1.56_b0.44_s005,chaotic_map,forecast,3305,800,12,0.9081854273353476,0.961459093327181,0.9687398000785346,-0.053273665991833474,-0.06055437274318698,0.007280706751353505,0.007280706751353505,60,6,5,5,0
426,lozi_a1.53_b0.41_s006,chaotic_map,forecast,3306,800,28,0.7053827967134454,0.7355993385524142,0.7247042902924211,-0.030216541838968825,-0.019321493578975724,-0.010895048259993101,-0.010895048259993101,60,6,5,5,0
427,lozi_a1.49_b0.53_s007,chaotic_map,forecast,3307,800,186,3.5328974295564633e-09,1.650597171629648e-05,8.120530365109179e-12,-1.6502438818866924e-05,3.524776899191354e-09,-1.6505963595766115e-05,-1.6505963595766115e-05,60,6,5,5,0
428,lozi_a1.76_b0.30_s008,chaotic_map,forecast,3308,800,2,0.8986968601954725,0.6406647015771118,0.4430916777435351,0.2580321586183607,0.4556051824519374,-0.19757302383357667,-0.19757302383357667,60,6,5,5,0
429,lozi_a1.68_b0.48_s009,chaotic_map,forecast,3309,800,2,0.8757640807060973,0.6898472174081947,0.6330694655194938,0.1859168632979027,0.2426946151866035,-0.05677775188870082,-0.05677775188870082,60,6,5,5,0
430,lozi_a1.61_b0.62_s010,chaotic_map,forecast,3310,800,186,3.533667085003667e-09,1.650597116414975e-05,8.118112999750991e-12,-1.6502437497064745e-05,3.525548972003916e-09,-1.650596304603675e-05,-1.650596304603675e-05,60,6,5,5,0
431,lozi_a1.79_b0.65_s011,chaotic_map,forecast,3311,800,2,0.5202978375080147,0.6128617751086957,0.5316960410375607,-0.09256393760068093,-0.011398203529546014,-0.08116573407113492,-0.08116573407113492,60,6,5,5,0
432,lozi_a1.77_b0.61_s012,chaotic_map,forecast,3312,800,2,0.6350528551035217,0.1155918602863017,0.8397314263144477,0.51946099481722,-0.20467857121092603,0.724139566028146,0.724139566028146,60,6,5,5,0
433,lozi_a1.82_b0.46_s013,chaotic_map,forecast,3313,800,2,0.003280745916041,0.011944209476564858,0.10632851141194102,-0.008663463560523858,-0.10304776549590003,0.09438430193537617,0.09438430193537617,60,6,5,5,0
434,lozi_a1.48_b0.50_s014,chaotic_map,forecast,3314,800,186,3.531747722700158e-09,1.6505969877465184e-05,8.123136988609597e-12,-1.6502438129742483e-05,3.523624585711548e-09,-1.6505961754328194e-05,-1.6505961754328194e-05,60,6,5,5,0
435,lozi_a1.64_b0.53_s015,chaotic_map,forecast,3315,800,12,0.9373882000946396,0.993155733455944,0.9602992776665259,-0.055767533361304356,-0.022911077571886262,-0.03285645578941809,-0.03285645578941809,60,6,5,5,0
436,lozi_a1.62_b0.55_s016,chaotic_map,forecast,3316,800,40,1.0626471571750895,0.992450350016718,1.0513786263562686,0.07019680715837151,0.011268530818820954,0.058928276339550556,0.058928276339550556,60,6,5,5,0
437,lozi_a1.52_b0.40_s017,chaotic_map,forecast,3317,800,27,0.9894855024100246,0.9713929973719034,0.9920551811879482,0.01809250503812121,-0.0025696787779235786,0.020662183816044788,0.020662183816044788,60,6,5,5,0
438,lozi_a1.45_b0.27_s018,chaotic_map,forecast,3318,800,43,0.6739874311228429,0.8108935015849285,0.7212421889970574,-0.13690607046208558,-0.047254757874214515,-0.08965131258787107,-0.08965131258787107,60,6,5,5,0
439,lozi_a1.71_b0.34_s019,chaotic_map,forecast,3319,800,2,0.9177639390185804,0.6598229861376836,0.4840861122748655,0.2579409528808968,0.43367782674371497,-0.17573687386281817,-0.17573687386281817,60,6,5,5,0
440,standard_map_k1.12_s000,chaotic_map,forecast,3400,800,7,1.021688677235843e-06,0.5585735800413125,0.8736108080585326,-0.5585725583526353,-0.8736097863698554,0.3150372280172201,0.3150372280172201,60,6,5,5,0
441,standard_map_k1.76_s001,chaotic_map,forecast,3401,800,1,0.9379651878989682,0.9972689398444213,0.9983455943222771,-0.05930375194545312,-0.060380406423308886,0.0010766544778557652,0.0010766544778557652,60,6,5,5,0
442,standard_map_k1.88_s002,chaotic_map,forecast,3402,800,1,0.9519682879230588,1.0537169467097343,1.142235289557915,-0.1017486587866755,-0.19026700163485633,0.08851834284818083,0.08851834284818083,60,6,5,5,0
443,standard_map_k0.85_s003,chaotic_map,forecast,3403,800,2,2.671892078561149e-05,0.5080276216706258,0.9434184496301601,-0.5080009027498401,-0.9433917307093744,0.4353908279595343,0.4353908279595343,60,6,5,5,0
444,standard_map_k1.28_s004,chaotic_map,forecast,3404,800,2,0.0002894296667539,0.416452566106698,0.9705094153431288,-0.4161631364399441,-0.9702199856763749,0.5540568492364308,0.5540568492364308,60,6,5,5,0
445,standard_map_k0.87_s005,chaotic_map,forecast,3405,800,2,3.0732642778795075e-06,0.4301778563358968,0.7137327675950176,-0.4301747830716189,-0.7137296943307397,0.2835549112591208,0.2835549112591208,60,6,5,5,0
446,standard_map_k2.07_s006,chaotic_map,forecast,3406,800,1,0.7062310930342486,1.0103045323638347,1.0523420273877973,-0.3040734393295861,-0.34611093435354867,0.04203749502396259,0.04203749502396259,60,6,5,5,0
447,standard_map_k1.18_s007,chaotic_map,forecast,3407,800,4,0.9608847850557996,0.9998744559823391,0.9750434915470335,-0.0389896709265396,-0.014158706491233963,-0.024830964435305636,-0.024830964435305636,60,6,5,5,0
448,standard_map_k0.75_s008,chaotic_map,forecast,3408,800,2,0.0021547624492107,0.638876076802474,0.8157012401437322,-0.6367213143532634,-0.8135464776945216,0.1768251633412582,0.1768251633412582,60,6,5,5,0
449,standard_map_k1.46_s009,chaotic_map,forecast,3409,800,2,0.8549546042573405,0.9695384848072975,0.9896463470044524,-0.11458388054995705,-0.13469174274711193,0.02010786219715488,0.02010786219715488,60,6,5,5,0
450,standard_map_k2.13_s010,chaotic_map,forecast,3410,800,1,0.0001036837705691,0.7708309116651029,0.8087012954936735,-0.7707272278945337,-0.8085976117231044,0.037870383828570664,0.037870383828570664,60,6,5,5,0
451,standard_map_k1.94_s011,chaotic_map,forecast,3411,800,1,2.4051202452804015e-06,0.5939225521338131,0.9797800899139281,-0.5939201470135678,-0.9797776847936828,0.385857537780115,0.385857537780115,60,6,5,5,0
452,standard_map_k0.97_s012,chaotic_map,forecast,3412,800,5,7.196942573363304e-07,0.509125548967761,0.8894517282655673,-0.5091248292735037,-0.88945100857131,0.3803261792978063,0.3803261792978063,60,6,5,5,0
453,standard_map_k1.70_s013,chaotic_map,forecast,3413,800,2,0.9420258800266192,0.9957918639106687,1.0178223829340463,-0.053765983884049406,-0.07579650290742701,0.022030519023377604,0.022030519023377604,60,6,5,5,0
454,standard_map_k1.32_s014,chaotic_map,forecast,3414,800,2,1.2059102001456945,1.164862083370343,1.1445763904838822,0.041048116775351584,0.061333809661812344,-0.02028569288646076,-0.02028569288646076,60,6,5,5,0
455,standard_map_k1.03_s015,chaotic_map,forecast,3415,800,5,3.7654535173021168e-06,0.6160451823862969,1.0013804857574178,-0.6160414169327796,-1.0013767203039006,0.3853353033711209,0.3853353033711209,60,6,5,5,0
456,standard_map_k1.42_s016,chaotic_map,forecast,3416,800,1,8.564759197509468e-07,0.4333393156627722,0.7507079643025987,-0.43333845918685243,-0.7507071078266789,0.3173686486398265,0.3173686486398265,60,6,5,5,0
457,standard_map_k1.64_s017,chaotic_map,forecast,3417,800,1,0.295388377540396,0.8900038193125352,0.9864005809310402,-0.5946154417721392,-0.6910122033906443,0.09639676161850497,0.09639676161850497,60,6,5,5,0
458,standard_map_k1.55_s018,chaotic_map,forecast,3418,800,1,7.053289507141794e-06,0.5048050123892992,0.9812358484735328,-0.5047979590997921,-0.9812287951840257,0.47643083608423364,0.47643083608423364,60,6,5,5,0
459,standard_map_k1.98_s019,chaotic_map,forecast,3419,800,1,0.9002227849895327,0.9867486893917035,0.9964023217919088,-0.08652590440217078,-0.09617953680237612,0.009653632400205336,0.009653632400205336,60,6,5,5,0
460,quadratic_map_a1.597_s000,chaotic_map,forecast,3500,800,4,0.8616695832771193,0.6062408476591002,0.598731110676219,0.25542873561801904,0.2629384726009003,-0.0075097369828812655,-0.0075097369828812655,60,6,5,5,0
461,quadratic_map_a1.847_s001,chaotic_map,forecast,3501,800,2,0.9644325805308656,0.578379760817246,0.2234258702146006,0.3860528197136196,0.741006710316265,-0.35495389060264537,-0.35495389060264537,60,6,5,5,0
462,quadratic_map_a1.410_s002,chaotic_map,forecast,3502,800,186,0.1005128023605463,0.15381940001620004,0.104007287420433,-0.05330659765565374,-0.0034944850598866983,-0.04981211259576704,-0.04981211259576704,60,6,5,5,0
463,quadratic_map_a1.749_s003,chaotic_map,forecast,3503,800,2,0.8416770686284456,0.5142563291052735,0.2283271004256816,0.3274207395231721,0.613349968202764,-0.2859292286795919,-0.2859292286795919,60,6,5,5,0
464,quadratic_map_a1.529_s004,chaotic_map,forecast,3504,800,186,0.5500370010965528,0.5650842251894801,0.5862349419390984,-0.015047224092927247,-0.03619794084254557,0.021150716749618326,0.021150716749618326,60,6,5,5,0
465,quadratic_map_a1.636_s005,chaotic_map,forecast,3505,800,2,0.6148854629486921,0.5138679710973614,0.27361603583814786,0.10101749185133069,0.3412694271105442,-0.2402519352592135,-0.2402519352592135,60,6,5,5,0
466,quadratic_map_a1.443_s006,chaotic_map,forecast,3506,800,186,0.3214443899230592,0.327847116858958,0.3162659249528816,-0.006402726935898828,0.005178464970177599,-0.011581191906076427,-0.011581191906076427,60,6,5,5,0
467,quadratic_map_a1.926_s007,chaotic_map,forecast,3507,800,1,0.9173198156570772,0.5034276373983162,0.44088775609367753,0.413892178258761,0.4764320595633997,-0.06253988130463867,-0.06253988130463867,60,6,5,5,0
468,quadratic_map_a1.712_s008,chaotic_map,forecast,3508,800,2,0.9268072539994566,0.5424461696923765,0.22184327728892297,0.38436108430708016,0.7049639767105337,-0.3206028924034535,-0.3206028924034535,60,6,5,5,0
469,quadratic_map_a1.656_s009,chaotic_map,forecast,3509,800,3,0.8780719870380667,0.6851080746750323,0.5659224834174659,0.19296391236303434,0.3121495036206008,-0.11918559125756645,-0.11918559125756645,60,6,5,5,0
470,quadratic_map_a1.810_s010,chaotic_map,forecast,3510,800,2,0.7799396746302052,0.5986283319976031,0.21418156034192873,0.18131134263260207,0.5657581142882765,-0.3844467716556744,-0.3844467716556744,60,6,5,5,0
471,quadratic_map_a1.693_s011,chaotic_map,forecast,3511,800,2,0.8767130314233793,0.5868400527228219,0.291449671971035,0.2898729787005574,0.5852633594523443,-0.2953903807517869,-0.2953903807517869,60,6,5,5,0
472,quadratic_map_a1.916_s012,chaotic_map,forecast,3512,800,1,0.991719486539976,0.611658364928633,0.43644667135305154,0.380061121611343,0.5552728151869244,-0.17521169357558147,-0.17521169357558147,60,6,5,5,0
473,quadratic_map_a1.476_s013,chaotic_map,forecast,3513,800,186,9.295324845994464e-07,0.0003512409227954053,2.279873549017871e-10,-0.0003503113903108059,9.293044972445446e-07,-0.0003512406948080504,-0.0003512406948080504,60,6,5,5,0
474,quadratic_map_a1.572_s014,chaotic_map,forecast,3514,800,6,0.929952431263484,0.7576863135400808,0.8329685753387708,0.17226611772340328,0.09698385592471326,0.07528226179869002,0.07528226179869002,60,6,5,5,0
475,quadratic_map_a1.484_s015,chaotic_map,forecast,3515,800,186,0.0354886525939591,0.07005874221865566,0.06882132602651712,-0.03457008962469656,-0.033332673432558024,-0.0012374161921385324,-0.0012374161921385324,60,6,5,5,0
476,quadratic_map_a1.868_s016,chaotic_map,forecast,3516,800,2,0.950081354232976,0.6845877403192244,0.2735365641945683,0.2654936139137516,0.6765447900384077,-0.41105117612465614,-0.41105117612465614,60,6,5,5,0
477,quadratic_map_a1.990_s017,chaotic_map,forecast,3517,800,1,1.0070187934327697,0.7127884649460868,0.6347357932783894,0.29423032848668285,0.3722830001543803,-0.07805267166769747,-0.07805267166769747,60,6,5,5,0
478,quadratic_map_a1.787_s018,chaotic_map,forecast,3518,800,148,0.060042600019544,0.2097139834810039,0.061147209065600144,-0.1496713834614599,-0.0011046090460561445,-0.14856677441540375,-0.14856677441540375,60,6,5,5,0
479,quadratic_map_a1.379_s019,chaotic_map,forecast,3519,800,186,1.111103445776718e-06,0.0036874258291935435,0.024963612104634273,-0.003686314725747767,-0.024962501001188495,0.02127618627544073,0.02127618627544073,60,6,5,5,0
480,duffing_g0.39_w0.93_s000,chaotic_flow,forecast,3600,800,25,0.0497886337743446,0.442413539413908,0.9613612060104514,-0.39262490563956337,-0.9115725722361068,0.5189476665965433,0.5189476665965433,60,6,5,5,0
481,duffing_g0.43_w0.97_s001,chaotic_flow,forecast,3601,800,24,0.005954609821814,0.3798546308878589,0.9644899253963894,-0.3739000210660449,-0.9585353155745755,0.5846352945085305,0.5846352945085305,60,6,5,5,0
482,duffing_g0.34_w1.10_s002,chaotic_flow,forecast,3602,800,37,2.0,2.0,2.0,0.0,0.0,0.0,0.0,60,6,5,5,0
483,duffing_g0.41_w1.40_s003,chaotic_flow,forecast,3603,800,25,1.2258631245369236,2.0,1.293432512783383,-0.7741368754630764,-0.06756938824645942,-0.706567487216617,-0.706567487216617,60,6,5,5,0
484,duffing_g0.30_w1.36_s004,chaotic_flow,forecast,3604,800,18,0.0203816850617993,0.24089366409493124,0.926836255216259,-0.22051197903313194,-0.9064545701544597,0.6859425911213277,0.6859425911213277,60,6,5,5,0
485,duffing_g0.27_w1.28_s005,chaotic_flow,forecast,3605,800,48,2.0,1.957589245536215,0.9599286141777438,0.04241075446378506,1.0400713858222561,-0.9976606313584712,-0.9976606313584712,60,6,5,5,0
486,duffing_g0.42_w1.02_s006,chaotic_flow,forecast,3606,800,23,0.0548346096357323,0.35551083045581033,1.0431428143012513,-0.30067622082007806,-0.988308204665519,0.687631983845441,0.687631983845441,60,6,5,5,0
487,duffing_g0.44_w1.31_s007,chaotic_flow,forecast,3607,800,34,1.5370007126249934,2.0,1.183277736095881,-0.4629992873750066,0.35372297652911233,-0.816722263904119,-0.816722263904119,60,6,5,5,0
488,duffing_g0.48_w1.05_s008,chaotic_flow,forecast,3608,800,33,1.6895571694101283,0.7257135104048467,1.3198311128376221,0.9638436590052817,0.36972605657250623,0.5941176024327754,0.5941176024327754,60,6,5,5,0
489,duffing_g0.31_w0.92_s009,chaotic_flow,forecast,3609,800,33,2.0,1.165583823484564,1.8720411071554455,0.8344161765154361,0.12795889284455453,0.7064572836708816,0.7064572836708816,60,6,5,5,0
490,duffing_g0.29_w1.06_s010,chaotic_flow,forecast,3610,800,63,1.4910183397642254,1.3338195765977727,2.0,0.15719876316645265,-0.5089816602357746,0.6661804234022273,0.6661804234022273,60,6,5,5,0
491,duffing_g0.37_w1.10_s011,chaotic_flow,forecast,3611,800,37,1.077236572897238,1.0411367550976767,0.8003209982976962,0.036099817799561285,0.27691557459954175,-0.24081575679998046,-0.24081575679998046,60,6,5,5,0
492,duffing_g0.28_w1.34_s012,chaotic_flow,forecast,3612,800,67,1.0061188187680494,1.580186000682248,1.1118637300571006,-0.5740671819141985,-0.10574491128905117,-0.4683222706251473,-0.4683222706251473,60,6,5,5,0
493,duffing_g0.25_w1.23_s013,chaotic_flow,forecast,3613,800,26,0.5950810230750406,1.2528899144466463,1.5665549180395189,-0.6578088913716057,-0.9714738949644782,0.3136650035928725,0.3136650035928725,60,6,5,5,0
494,duffing_g0.23_w1.27_s014,chaotic_flow,forecast,3614,800,19,0.1146949129266814,0.47178505933939824,1.0225236869065488,-0.35709014641271686,-0.9078287739798674,0.5507386275671506,0.5507386275671506,60,6,5,5,0
495,duffing_g0.35_w1.15_s015,chaotic_flow,forecast,3615,800,64,2.0,2.0,2.0,0.0,0.0,0.0,0.0,60,6,5,5,0
496,duffing_g0.38_w0.99_s016,chaotic_flow,forecast,3616,800,29,0.6853345395378136,0.7274040616822921,0.8711184411451816,-0.042069522144478455,-0.1857839016073679,0.14371437946288945,0.14371437946288945,60,6,5,5,0
497,duffing_g0.33_w1.17_s017,chaotic_flow,forecast,3617,800,43,2.0,0.8315426009036989,1.0107558544627877,1.168457399096301,0.9892441455372123,0.1792132535590888,0.1792132535590888,60,6,5,5,0
498,duffing_g0.24_w1.20_s018,chaotic_flow,forecast,3618,800,109,2.0,2.0,2.0,0.0,0.0,0.0,0.0,60,6,5,5,0
499,duffing_g0.46_w1.22_s019,chaotic_flow,forecast,3619,800,47,0.1450797062228406,0.8603612346974812,0.9229544126841853,-0.7152815284746405,-0.7778747064613447,0.06259317798670416,0.06259317798670416,60,6,5,5,0
520,lorenz96_F10.01_s000,chaotic_flow,forecast,3800,800,13,1.0976006573243131,1.0153311226841684,0.9488929682522315,0.08226953464014475,0.14870768907208165,-0.0664381544319369,-0.0664381544319369,60,6,5,5,0
521,lorenz96_F6.53_s001,chaotic_flow,forecast,3801,800,14,1.130896928079094,1.5586711821507677,1.0684568705386028,-0.4277742540716738,0.06244005754049109,-0.4902143116121649,-0.4902143116121649,60,6,5,5,0
522,lorenz96_F11.60_s002,chaotic_flow,forecast,3802,800,9,0.8426126701836949,0.8899569668962974,0.915910127886603,-0.04734429671260254,-0.07329745770290808,0.025953160990305535,0.025953160990305535,60,6,5,5,0
523,lorenz96_F6.01_s003,chaotic_flow,forecast,3803,800,16,0.7260008229538057,0.9499117995571997,0.893312048212745,-0.22391097660339399,-0.16731122525893927,-0.05659975134445472,-0.05659975134445472,60,6,5,5,0
524,lorenz96_F8.27_s004,chaotic_flow,forecast,3804,800,21,1.395625131445208,1.0785481033077111,1.0353209757994268,0.31707702813749683,0.3603041556457811,-0.04322712750828428,-0.04322712750828428,60,6,5,5,0
525,lorenz96_F9.25_s005,chaotic_flow,forecast,3805,800,12,1.3127898773857067,0.9686188130784623,1.1963212456350547,0.3441710643072444,0.11646863175065203,0.2277024325565924,0.2277024325565924,60,6,5,5,0
526,lorenz96_F11.93_s006,chaotic_flow,forecast,3806,800,12,1.1988915249841623,1.2498995082546487,1.1437512219891424,-0.05100798327048639,0.05514030299501993,-0.10614828626550632,-0.10614828626550632,60,6,5,5,0
527,lorenz96_F9.12_s007,chaotic_flow,forecast,3807,800,13,0.752202352810495,1.5572411006015026,1.627111473646474,-0.8050387477910076,-0.874909120835979,0.06987037304497146,0.06987037304497146,60,6,5,5,0
528,lorenz96_F5.45_s008,chaotic_flow,forecast,3808,800,14,0.584457888576759,0.9813603811428734,0.9688280146918953,-0.39690249256611443,-0.3843701261151363,-0.012532366450978105,-0.012532366450978105,60,6,5,5,0
529,lorenz96_F9.74_s009,chaotic_flow,forecast,3809,800,14,0.7749245576520093,0.7683540671174747,0.8560017814911453,0.006570490534534623,-0.08107722383913596,0.08764771437367058,0.08764771437367058,60,6,5,5,0
530,lorenz96_F8.70_s010,chaotic_flow,forecast,3810,800,11,0.7875698929770812,1.0574278595477888,1.0239907670185286,-0.2698579665707076,-0.2364208740414474,-0.03343709252926019,-0.03343709252926019,60,6,5,5,0
531,lorenz96_F10.48_s011,chaotic_flow,forecast,3811,800,11,1.2090229526261722,1.061953460332523,0.977379683193995,0.1470694922936493,0.23164326943217717,-0.08457377713852787,-0.08457377713852787,60,6,5,5,0
532,lorenz96_F11.28_s012,chaotic_flow,forecast,3812,800,13,1.1376951974557343,1.3538062401863715,1.2946905400262563,-0.2161110427306372,-0.15699534257052195,-0.05911570016011525,-0.05911570016011525,60,6,5,5,0
533,lorenz96_F7.29_s013,chaotic_flow,forecast,3813,800,12,0.9634492173096868,0.9536976430532683,1.032645099675955,0.009751574256418483,-0.06919588236626828,0.07894745662268676,0.07894745662268676,60,6,5,5,0
534,lorenz96_F7.69_s014,chaotic_flow,forecast,3814,800,12,0.8930035546040466,1.1646819549127079,1.0157127070714929,-0.2716784003086613,-0.12270915246744629,-0.148969247841215,-0.148969247841215,60,6,5,5,0
535,lorenz96_F10.81_s015,chaotic_flow,forecast,3815,800,13,0.7302789031359191,0.7205265468862172,0.9717908626577306,0.009752356249701943,-0.24151195952181148,0.2512643157715134,0.2512643157715134,60,6,5,5,0
536,lorenz96_F6.91_s016,chaotic_flow,forecast,3816,800,12,0.8111522952690063,1.0807239558902082,0.9220078198391702,-0.26957166062120186,-0.1108555245701639,-0.15871613605103796,-0.15871613605103796,60,6,5,5,0
537,lorenz96_F5.11_s017,chaotic_flow,forecast,3817,800,19,0.5095664431071628,0.8262131271868169,0.9075000994098783,-0.31664668407965413,-0.3979336563027155,0.08128697222306136,0.08128697222306136,60,6,5,5,0
538,lorenz96_F6.18_s018,chaotic_flow,forecast,3818,800,15,0.8090868579878572,1.0313492530182298,0.9288334308591136,-0.2222623950303726,-0.11974657287125645,-0.10251582215911614,-0.10251582215911614,60,6,5,5,0
539,lorenz96_F7.89_s019,chaotic_flow,forecast,3819,800,17,1.0235268875771515,1.0855863335829816,1.3615040055863818,-0.06205944600583013,-0.33797711800923036,0.2759176720034002,0.2759176720034002,60,6,5,5,0
540,chua_alpha10.93_s000,chaotic_flow,forecast,3900,800,45,2.0,1.6332180949323742,2.0,0.36678190506762576,0.0,0.36678190506762576,0.36678190506762576,60,6,5,5,0
541,chua_alpha9.92_s001,chaotic_flow,forecast,3901,800,41,1.8274800316269872,2.0,2.0,-0.17251996837301276,-0.17251996837301276,0.0,0.0,60,6,5,5,0
542,chua_alpha10.69_s002,chaotic_flow,forecast,3902,800,74,2.0,2.0,1.7087808233152941,0.0,0.29121917668470587,-0.29121917668470587,-0.29121917668470587,60,6,5,5,0
543,chua_alpha11.10_s003,chaotic_flow,forecast,3903,800,87,2.0,2.0,2.0,0.0,0.0,0.0,0.0,60,6,5,5,0
544,chua_alpha10.09_s004,chaotic_flow,forecast,3904,800,39,2.0,1.3113491542974915,1.60700408302829,0.6886508457025085,0.3929959169717101,0.29565492873079835,0.29565492873079835,60,6,5,5,0
545,chua_alpha11.29_s005,chaotic_flow,forecast,3905,800,43,0.4079487079235029,1.325006471779494,1.0675836137825137,-0.9170577638559911,-0.6596349058590107,-0.2574228579969804,-0.2574228579969804,60,6,5,5,0
546,chua_alpha8.63_s006,chaotic_flow,forecast,3906,800,42,0.1171851619874618,0.5451528004489008,0.884374729235333,-0.427967638461439,-0.7671895672478712,0.3392219287864322,0.3392219287864322,60,6,5,5,0
547,chua_alpha8.38_s007,chaotic_flow,forecast,3907,800,40,0.1920818376090885,0.5212438679986647,0.9265301956724173,-0.32916203038957625,-0.7344483580633289,0.4052863276737526,0.4052863276737526,60,6,5,5,0
548,chua_alpha9.25_s008,chaotic_flow,forecast,3908,800,104,1.800860824194036,1.126378507429789,1.1707094646822942,0.6744823167642471,0.6301513595117418,0.04433095725250524,0.04433095725250524,60,6,5,5,0
549,chua_alpha9.44_s009,chaotic_flow,forecast,3909,800,36,0.514017561815223,0.7634875897050277,0.9310137787325797,-0.24947002788980477,-0.4169962169173568,0.167526189027552,0.167526189027552,60,6,5,5,0
550,chua_alpha8.06_s010,chaotic_flow,forecast,3910,800,41,0.2349964527188955,0.7817349538300788,1.5466045550276382,-0.5467385011111834,-1.3116081023087427,0.7648696011975593,0.7648696011975593,60,6,5,5,0
551,chua_alpha9.12_s011,chaotic_flow,forecast,3911,800,48,2.0,1.278382998320622,1.5331631446702192,0.7216170016793779,0.4668368553297808,0.2547801463495971,0.2547801463495971,60,6,5,5,0
552,chua_alpha8.41_s012,chaotic_flow,forecast,3912,800,40,0.2123264730226615,0.3818916365754486,1.3947959558142273,-0.1695651635527871,-1.1824694827915658,1.0129043192387788,1.0129043192387788,60,6,5,5,0
553,chua_alpha8.99_s013,chaotic_flow,forecast,3913,800,45,0.1777677500628737,0.9238257293494447,1.8330720115251462,-0.746057979286571,-1.6553042614622724,0.9092462821757015,0.9092462821757015,60,6,5,5,0
554,chua_alpha10.24_s014,chaotic_flow,forecast,3914,800,31,0.7208953066446298,0.9050893186114851,0.9016324707236242,-0.18419401196685536,-0.18073716407899443,-0.0034568478878609366,-0.0034568478878609366,60,6,5,5,0
555,chua_alpha11.48_s015,chaotic_flow,forecast,3915,800,36,0.4538105344814576,0.8067080570155705,0.9005431115507809,-0.3528975225341129,-0.44673257706932334,0.09383505453521046,0.09383505453521046,60,6,5,5,0
556,chua_alpha11.99_s016,chaotic_flow,forecast,3916,800,38,0.5044082483344592,0.8051716122508651,0.9489526024754289,-0.3007633639164059,-0.4445443541409697,0.1437809902245638,0.1437809902245638,60,6,5,5,0
557,chua_alpha9.73_s017,chaotic_flow,forecast,3917,800,51,1.1811525304044783,0.9025535217686278,1.0760981380913057,0.2785990086358505,0.1050543923131726,0.17354461632267792,0.17354461632267792,60,6,5,5,0
558,chua_alpha11.72_s018,chaotic_flow,forecast,3918,800,72,2.0,1.2275849192702846,1.588469729117117,0.7724150807297154,0.41153027088288296,0.36088480984683247,0.36088480984683247,60,6,5,5,0
559,chua_alpha10.56_s019,chaotic_flow,forecast,3919,800,92,2.0,2.0,2.0,0.0,0.0,0.0,0.0,60,6,5,5,0
820,mackey_glass_tau34_s000_snr5db,chaotic_flow,forecast,9000,800,10,0.8591109836453144,0.9679479726770953,0.985889039699374,-0.10883698903178096,-0.12677805605405967,0.01794106702227871,0.01794106702227871,60,6,5,5,0
821,mackey_glass_tau42_s001_snr10db,chaotic_flow,forecast,9001,800,11,1.0554884279246664,0.9290845313681718,0.8671896027426587,0.12640389655649453,0.1882988251820077,-0.06189492862551316,-0.06189492862551316,60,6,5,5,0
822,mackey_glass_tau28_s002_snr20db,chaotic_flow,forecast,9002,800,13,0.7748164001314772,1.2355662884392158,1.0274997480605785,-0.46074988830773855,-0.2526833479291013,-0.20806654037863725,-0.20806654037863725,60,6,5,5,0
823,mackey_glass_tau29_s003_snr5db,chaotic_flow,forecast,9003,800,12,0.7010198606250124,1.103491319533528,1.054307781003972,-0.40247145890851566,-0.3532879203789596,-0.04918353852955604,-0.04918353852955604,60,6,5,5,0
824,mackey_glass_tau33_s004_snr10db,chaotic_flow,forecast,9004,800,14,0.5013520019203314,0.9852683593344196,0.9258467344892519,-0.4839163574140882,-0.42449473256892056,-0.059421624845167664,-0.059421624845167664,60,6,5,5,0
825,mackey_glass_tau38_s005_snr20db,chaotic_flow,forecast,9005,800,14,0.7418126181565847,0.887417253339067,0.9844725732931524,-0.14560463518248223,-0.24265995513656768,0.09705531995408545,0.09705531995408545,60,6,5,5,0
