dataset_id,name,family,source,task_type,params,seed,length,horizon,base_generator,ac_timescale,ami_first_min,mem_capacity,r2_linear,nl_gain,snr_db,lyapunov,zero_one_K,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,predictability_gap_linear_gbm,ext_volatility_ac1,ext_arch_lm5,ext_recurrence_rate,ext_recurrence_determinism,ext_psd_slope,ext_spectral_centroid,ext_trend_strength,ext_changepoint_count,ext_lz_complexity,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
ar3_s018:2118:800,ar3_s018,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [-0.1711801923301263, 0.3696049547899674, -0.3726003423387942]}",2118,800,22,ar,22.0,4.0,,0.7855908778810914,-0.039383018121595,5.521318932898889,0.1642665125652,0.9819478157004494,0.7117575196795237,0.4928571428571428,0.2405889834382419,0.001,0.4246552809170248,0,0.3339703867982392,0.8464897073215732,1.6343601619694723,0.3935178714197623,0.2882424803204763,0.503777867954224,-0.03540388330325395,0.8425837270107699,385.3978547552579,0.0997200351392845,0.5929524123168122,0.1389937345660048,0.4311140252345856,0.0002200287743083,3.0,1.422468787991772,1.0414044762553551,1.0236871980555815,1.055213047143776,1.076808359558609,-0.0315258490881944
ar2_s019:2119:800,ar2_s019,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [-0.13535604726025655, 0.7239778861883962]}",2119,800,9,ar,9.0,3.0,,0.6692230403924768,-0.1392168180473525,2.2041614440269512,0.1822652421173043,0.997727932434203,0.7281974283456614,0.4964285714285714,0.2137581031469747,0.001,0.5639676024641921,0,0.5571718791061847,0.8736937723461032,1.6716481438120805,0.5842237636399499,0.2718025716543386,0.685560921913491,-0.015222289613984419,0.8388713784232776,334.28294606533433,0.0997200351392845,0.590317800098798,-0.2154681519418035,0.3640207977940709,0.000955256414772,3.0,1.4706880689406454,0.9633759988024048,0.9478375583292524,0.9787295763136904,0.9785982884163892,-0.0308920179844379
garch_a0.100_b0.403_s000:2200:800,garch_a0.100_b0.403_s000,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.10006679109564161, 'beta': 0.4033304420523021}",2200,800,1,garch,1.0,2.0,,-0.1403694850915602,0.1177568978716321,-0.4063844443976248,0.1396414085083338,0.9983528275276176,0.9216447554816224,0.4464285714285714,0.5336706959255495,0.001,0.7266486364039975,0,0.4593090528138908,0.9983319791273092,2.1456401659837567,0.510456037511439,0.0783552445183775,1.0112430900727718,-0.013724768765138506,0.2577628499545096,4.896740783744081,0.0997200351392845,0.5211592293759262,-0.0625852986293403,0.2459673212175038,0.0079029498153022,5.0,1.747948934396669,1.021521633782967,1.020796759469338,1.0193134011259963,1.0352464025481054,0.0014833583433417
garch_a0.237_b0.689_s001:2201:800,garch_a0.237_b0.689_s001,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.2366535361959021, 'beta': 0.6885031706516234}",2201,800,1,garch,1.0,5.0,,-0.0802531730684577,0.0112085212269801,-0.4064560906566039,,0.997774781209624,0.9262370365243674,0.4964285714285714,0.5619307445448984,0.001,0.8632595310763143,0,0.5005793974284671,0.995434687653334,2.0429411394603094,0.5540121040094179,0.0737629634756326,1.0339461551944944,0.06387760257307162,0.3062309352748834,62.57779153457195,0.0997200351392845,0.5312036884571052,-0.0618608533267985,0.2499982393341956,0.0007336038828553,5.0,1.747948934396669,1.0523501097329853,1.0107451939877137,0.99907324627738,0.9884725071599136,0.0116719477103337
garch_a0.042_b0.691_s002:2202:800,garch_a0.042_b0.691_s002,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.04186608662718973, 'beta': 0.691379836137159}",2202,800,1,garch,1.0,3.0,,-0.0335206214025851,-0.0042145296441693,-0.6884524079472258,0.1367514283638372,0.997870635901001,0.9310363636919148,0.0107142857142857,0.5950270857857981,0.001,0.8369006574840937,0,0.6012468964167219,0.9949866128861514,2.211203836436459,0.5879814243310332,0.0689636363080852,1.0186928639421966,-0.013725856614287046,0.2020824349265138,3.9971073836355417,0.0997200351392845,0.4977770459410505,-0.0318219002467705,0.2535762635990842,0.000701970025127,2.0,1.747948934396669,1.039128577356005,1.0144322873436955,1.0207194308496863,1.052854433970292,-0.0062871435059905
garch_a0.214_b0.529_s003:2203:800,garch_a0.214_b0.529_s003,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.21440224033221061, 'beta': 0.5292733113983772}",2203,800,1,garch,1.0,3.0,,-0.006919190176712,-0.054348858986893,-0.1221070375822068,0.1419104794577171,0.9984976225439892,0.9307499711548176,0.4732142857142857,0.5754377531876607,0.001,0.9048046281876978,0,0.4979487464437153,0.9959819564324808,2.0413117825155616,0.5586922938724126,0.0692500288451825,1.0301786491495564,-0.014607920071412428,0.3301953638033031,60.130934808603115,0.0997200351392845,0.5427301169109172,0.05408624847189,0.2703698559481762,0.0003931097070692,2.0,1.7117844736850136,0.9957966736224546,1.0346311500591878,1.0198743876148435,1.010404593693867,0.014756762444344
garch_a0.060_b0.821_s004:2204:800,garch_a0.060_b0.821_s004,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.06037698723703587, 'beta': 0.820538073598042}",2204,800,1,garch,1.0,4.0,,-0.0502778183652017,-0.0097945936334007,-0.1239892949871378,0.1382001913372867,0.9966955380067186,0.9275809865892904,0.3178571428571428,0.5745099434296135,0.001,0.7381245161157627,0,0.4774635994079821,0.9930215376136994,2.2047717829716023,0.5513770056645688,0.0724190134107096,1.0295981798733924,0.020856692886293215,0.1434695087829183,17.5393408305651,0.0997200351392845,0.5203359130577968,-0.1056930765605436,0.2340289695499926,0.0001835124551305,4.0,1.7238392939222322,1.045661793515279,1.0326556435414294,1.0143315156554815,1.0248051006289858,0.0183241278859478
garch_a0.090_b0.370_s005:2205:800,garch_a0.090_b0.370_s005,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.09046580247661083, 'beta': 0.3700397771099701}",2205,800,1,garch,1.0,4.0,,-0.0606569122194835,0.0263885979662064,-0.651893282644163,,0.9997009188420596,0.919114490733728,0.1339285714285714,0.5447008620645464,0.001,0.5954284796793207,0,0.4685013681890367,0.9914866433850014,2.2188063434620067,0.52813454645096,0.080885509266272,1.01698982996551,-0.0018328588094358444,0.2430963793262539,20.381067778101777,0.0997200351392845,0.5117734233492508,0.0436423009471972,0.2576240839612064,0.0001812370997366,4.0,1.7358941141594506,1.0242453175655069,1.05536660482735,1.0076316307485886,1.0260781763749427,0.0477349740787613
garch_a0.186_b0.701_s006:2206:800,garch_a0.186_b0.701_s006,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.18556031865323863, 'beta': 0.7012436901604359}",2206,800,1,garch,1.0,4.0,,-0.1054124031665164,-0.0224081232048767,-0.9271677675269834,0.1496682280985427,0.9980123391553436,0.9256205227836862,0.3625,0.5646500401232932,0.001,0.0941369133911305,0,0.4459321615503972,0.9946045957994388,2.221892326983563,0.5874710924846325,0.0743794772163137,1.0619889483282738,-0.03636068129356751,0.2070629396420331,93.18340080863696,0.0997200351392845,0.5685822493001811,0.0002009349753783,0.2534659594702231,0.0064162427642161,6.0,1.7238392939222322,1.0242030511154112,1.0081718193903138,1.0251538373945517,1.0605637324089787,-0.0169820180042377
garch_a0.074_b0.477_s007:2207:800,garch_a0.074_b0.477_s007,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.07395480946337227, 'beta': 0.4772513814596251}",2207,800,1,garch,1.0,2.0,,-0.1348304100744266,0.0847505243181379,-0.6103418909091892,0.1366035700424337,0.9974485567522366,0.9324443169352435,0.0446428571428571,0.5877088637735607,0.001,0.815303403254419,0,0.4849079183556084,0.992721768915834,2.107726255518418,0.5375027857515559,0.0675556830647563,1.0247340561122622,-0.015147382244734997,0.2585890970725968,14.63787510674525,0.0997200351392845,0.5101267907129919,-0.070244039209075,0.2529929400944829,2.561912356369156e-05,3.0,1.747948934396669,1.0215263309830167,1.0118101581806898,1.0094417688897508,1.0366737132277517,0.0023683892909389
garch_a0.143_b0.701_s008:2208:800,garch_a0.143_b0.701_s008,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.1428128346958386, 'beta': 0.7009963597120342}",2208,800,1,garch,1.0,2.0,,-0.0284719047403436,-0.0050551214538776,-0.5219733265291792,0.1366859184824006,0.9975496448152964,0.9339023519192866,0.4821428571428571,0.6049329171999094,0.001,0.9102288500306176,0,0.5029119115718151,0.9955858104301784,2.22145320378901,0.5298379391380907,0.0660976480807133,1.01662531258779,-0.005605981191957987,0.273939765507513,10.654267983207191,0.0997200351392845,0.5158900049398979,-0.0002170373909709,0.2585118996739506,0.000167377144316,5.0,1.7600037546338874,1.0111381584467931,0.9947668430545994,1.001831367841556,1.016744139638751,-0.0070645247869566
garch_a0.118_b0.692_s009:2209:800,garch_a0.118_b0.692_s009,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.1181551408913862, 'beta': 0.6917368535898347}",2209,800,1,garch,1.0,2.0,,-0.03466422229382,-0.1202223380998985,-0.3351707824729846,0.1322179558876958,0.9988959083522,0.9270359213644588,0.3267857142857143,0.5597325259568047,0.001,0.48781199384408,0,0.4600413504576316,0.9954848112323132,2.129684666511708,0.5649823283197465,0.0729640786355413,1.074656484833046,-0.0025416143927139423,0.2289125676685081,32.90295454396919,0.0997200351392845,0.5265931170755804,-0.0047200194263184,0.2449512812711751,2.1485826443123912e-05,10.0,1.747948934396669,1.0246944160908056,1.0033925732951874,1.0126261025061898,1.0272360304835195,-0.0092335292110024
garch_a0.188_b0.391_s010:2210:800,garch_a0.188_b0.391_s010,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.1884307580052905, 'beta': 0.39084060424937}",2210,800,1,garch,1.0,4.0,,-0.115652539287482,0.0451966459975547,-0.6062360432306653,0.1354229487223191,0.996307285951962,0.9299331553105712,0.2410714285714285,0.5897861208334415,0.001,0.8706484144597232,0,0.4693601083722454,0.9954907889724304,2.055163972098489,0.5258990893696082,0.0700668446894287,1.0346283841505255,-0.022722476889415977,0.2951975770752414,42.87817171101346,0.0997200351392845,0.505680882595093,0.013155503943461,0.2547391874933454,0.001197655010293,6.0,1.747948934396669,0.9942334887378576,1.0177674020940115,1.0058947877643276,1.0169559656272735,0.0118726143296838
garch_a0.205_b0.620_s011:2211:800,garch_a0.205_b0.620_s011,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.20460043515135484, 'beta': 0.6204558423844171}",2211,800,1,garch,1.0,3.0,,-0.0077446689262854,-0.0185614156334588,-0.1962410848573063,0.1412470814360898,0.9989982699546248,0.9151276525304882,0.2642857142857143,0.5383903076747173,0.001,0.9301515492279988,0,0.3519122955940854,0.9867357864308924,2.10684051586795,0.4326356096905161,0.0848723474695117,1.0130676604056337,0.011808528486822123,0.2758922400862581,94.21371875467769,0.0997200351392845,0.5270871068664581,0.1157160618670592,0.2544925043124234,0.002158217391084,8.0,1.7238392939222322,1.040956506083982,1.0113603944795946,1.0208454077154825,1.02914797759716,-0.0094850132358876
garch_a0.166_b0.508_s012:2212:800,garch_a0.166_b0.508_s012,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.16632378845059326, 'beta': 0.5080775619488809}",2212,800,1,garch,1.0,2.0,,-0.0364864144617176,-0.1645911210188746,-0.7158652171572748,0.1468596805777558,0.9983938783651792,0.9224376958095366,0.1714285714285714,0.5638557831466212,0.001,0.657129709748702,0,0.5036502015251417,0.9941727523672832,2.1292030512388997,0.4792658681386129,0.0775623041904634,1.0959368300593757,0.006358451026979184,0.3087806093642993,42.36030934049365,0.0997200351392845,0.5308743619298535,0.0329278806636233,0.2634660351152129,0.0005089728399649,3.0,1.7358941141594506,1.0311389206473154,1.0245531293915966,1.011145359325281,1.0247804696203362,0.0134077700663155
garch_a0.225_b0.726_s013:2213:800,garch_a0.225_b0.726_s013,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.22535597989636466, 'beta': 0.7264542777544962}",2213,800,1,garch,1.0,4.0,,-0.1342004157773733,0.183056641314143,-0.1505279999426939,0.1404221149798609,0.992941902570881,0.9188017058513972,0.2410714285714285,0.5528170182103327,0.001,0.9176293741732404,0,0.4590297004753394,0.9914413136628948,1.7511022016099762,0.5127566411140619,0.0811982941486028,0.9752660019006252,-0.06661135832450271,0.4276104918309706,240.18479363409517,0.0997200351392845,0.5591964432735057,-0.1397602089619733,0.2314630488660083,0.0053992320257838,6.0,1.7358941141594506,1.059302435229042,1.072499330990123,1.0748972825298653,1.1259137935535448,-0.0023979515397423
garch_a0.150_b0.435_s014:2214:800,garch_a0.150_b0.435_s014,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.14952435658372648, 'beta': 0.4352299761115613}",2214,800,1,garch,1.0,2.0,,-0.0819444344863933,0.015567570674835,-0.7548308978539088,0.1425806597085533,0.9988353001216383,0.9434063584750207,0.3767857142857143,0.6327701870343013,0.001,0.2456048631836146,0,0.520901218039577,0.993662136310278,2.1742465433981457,0.5642503710046933,0.0565936415249791,1.0326552492538632,0.01644892074543791,0.1881282118713976,26.81617175523679,0.0997200351392845,0.5160546682035237,-0.0515764799080719,0.2444108436870424,0.0001433498351749,4.0,1.747948934396669,1.040653658986516,1.00610953915069,1.005553393014479,1.0242047382410782,0.0005561461362109
garch_a0.066_b0.654_s015:2215:800,garch_a0.066_b0.654_s015,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.06562302799049952, 'beta': 0.654112838648021}",2215,800,1,garch,1.0,4.0,,-0.086640753947746,0.0314953482640267,-0.6661178740898392,0.1403060750376543,0.9988245816894664,0.9252936355375884,0.4589285714285714,0.5531760778510234,0.001,0.5153495495750595,0,0.4484492096398208,0.996590886653468,2.12246450212711,0.4891758461634152,0.0747063644624115,1.027202709149328,-0.014968215995331713,0.2529994407588113,7.30759262998726,0.0997200351392845,0.5027169438498271,-0.0255755610561255,0.2560160209487769,3.8569725302473046e-08,4.0,1.747948934396669,1.022684663087831,1.0043027780041582,1.0174992339536746,1.0376528790831627,-0.0131964559495163
garch_a0.039_b0.931_s016:2216:800,garch_a0.039_b0.931_s016,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.03909313511610652, 'beta': 0.9311778972222777}",2216,800,1,garch,1.0,2.0,,-0.1096390405023193,0.1197474881420445,-1.1302006602244412,0.1436465667378083,0.9983001723749084,0.9260895931552154,0.3125,0.5609224185438532,0.001,0.95,0,0.4626136632460948,0.99479634488847,2.1742680455376093,0.5207633995013826,0.0739104068447845,0.9949329386246464,-0.043654396307719834,0.2382469864915859,21.86782033598033,0.0997200351392845,0.5083154948131072,0.0770178859268756,0.2490371348081554,0.0015137578903967,11.0,1.747948934396669,0.9919947328775076,1.003226502211357,1.002221567652171,1.0356491291852274,0.0010049345591858
garch_a0.176_b0.569_s017:2217:800,garch_a0.176_b0.569_s017,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.17599086144795445, 'beta': 0.5686998360507088}",2217,800,1,garch,1.0,2.0,,-0.1117884460777718,-0.0377230851318366,-0.2614923472593701,0.1636211061410619,0.9972757157426592,0.931724644101604,0.4232142857142857,0.5837908017390828,0.001,0.9088024137999458,0,0.5299891840506297,0.9916337559905944,2.0870837456528193,0.5896132518431899,0.068275355898396,1.0721527555388777,-0.009245152063626305,0.2863045849560525,48.40379066781182,0.0997200351392845,0.520006586530545,0.0019687196954337,0.2492884315287875,5.28621603663737e-05,5.0,1.747948934396669,1.0385228468858108,1.0277908842717156,1.041178787386195,1.047767998949437,-0.0133879031144794
garch_a0.109_b0.540_s018:2218:800,garch_a0.109_b0.540_s018,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.10916811727135543, 'beta': 0.5396091426385833}",2218,800,1,garch,1.0,2.0,,0.0243712378830588,-0.0413085346608431,-0.3783842274759098,0.1340371856009668,0.9959580848691966,0.92599835025806,0.0589285714285714,0.5551800706415481,0.001,0.938625215067975,0,0.4567391529304976,0.9933644728589776,2.2136061797081052,0.5193428150897368,0.0740016497419401,1.0084330898863765,-0.027363847829602106,0.2611391098937601,15.614224695455452,0.0997200351392845,0.5267577803392063,0.1263293158650054,0.2561076926709362,2.4727123446255383e-05,7.0,1.7358941141594506,1.003968018772736,1.0821108367511814,1.0111339161591175,1.031331866602338,0.0709769205920636
garch_a0.126_b0.500_s019:2219:800,garch_a0.126_b0.500_s019,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.12589623887197815, 'beta': 0.4999246009686975}",2219,800,1,garch,1.0,2.0,,-0.1327247190434839,0.0725071096450087,-0.9726796484267192,0.1419655454734688,0.9914755515452972,0.9237805620668498,0.1392857142857143,0.5464756568240366,0.001,0.5311025542077522,0,0.4431508645666741,0.99210886446112,2.0591165176842847,0.5683437248179294,0.0762194379331502,1.0296686891415487,0.010772077262818813,0.2503615240291114,50.43956563855004,0.0997200351392845,0.5209945661123003,-0.0354717837110948,0.2387901970181375,0.000299163850281,9.0,1.7358941141594506,1.0125775066548994,1.0021137613111777,1.019194165830264,1.0018054293920806,-0.0170804045190864
fbm_h0.503_s000:2300:800,fbm_h0.503_s000,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5029193929106731}",2300,800,1,fbm,1.0,4.0,,-0.0892125377628949,0.0425691390781841,-0.8594603774959111,,0.9976529872419386,0.9140841171487764,0.1535714285714285,0.5413024139095135,0.001,0.7591585083693043,0,0.4591312470934427,0.9956892439481408,2.15598161880217,0.5544419419018373,0.0859158828512235,1.023055911807713,0.017980694466909863,0.2042145773031581,2.335863019620745,0.0997200351392845,0.4964597398320434,0.0088277341083986,0.2466660590869382,0.0035906048936289,9.0,1.7238392939222322,1.0371333130734308,1.0415886280389994,1.040420851811327,1.019152618606521,0.0011677762276725
fbm_h0.741_s001:2301:800,fbm_h0.741_s001,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.74104661279553}",2301,800,2,fbm,2.0,4.0,,-0.0062718225832005,0.0574696782805047,-0.426625967204159,0.1483279966415941,0.994894184357978,0.8894548123300362,0.0017857142857142,0.4998586216530732,0.001,0.0045869525970343,0,0.6545298282644225,0.98585209818122,2.1179468050629433,0.6622189311858717,0.1105451876699638,0.9740647536497232,-0.000693936983244603,0.0544283856512691,29.01577814528591,0.0997200351392845,0.5267577803392063,-0.4479667623265798,0.1820825654922921,0.0136326621965465,3.0,1.7117844736850136,0.9875698837223436,1.0000267125348044,1.0148034092872678,0.9882638207055882,-0.0147766967524634
fbm_h0.914_s002:2302:800,fbm_h0.914_s002,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.9139291666238398}",2302,800,3,fbm,3.0,5.0,,0.2841232851623804,-0.0142778033833377,0.9097913002115132,0.1730217267748208,0.999596066033697,0.7977588499781977,0.0321428571428571,0.2869288846421831,0.001,0.0738340335083305,0,0.8392723314154996,0.9787137635609452,1.9670922037449416,0.768086526856935,0.2022411500218023,0.8544907946964422,-0.089386780807306,0.0909472691207345,135.4439622731662,0.0997200351392845,0.5191832702124156,-0.9539155321981616,0.1050131798585494,0.0228152760857475,2.0,1.5912362713128296,0.9945058741262712,0.994652940485484,1.0207667766145323,1.0838926549335772,-0.0261138361290483
fbm_h0.618_s003:2303:800,fbm_h0.618_s003,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.617505483134296}",2303,800,1,fbm,1.0,3.0,,-0.1139963135817898,0.0674040360766368,-0.9859735778616934,,0.9992824871481312,0.9211262355930174,0.0035714285714285,0.5549674103641654,0.001,0.754466532895206,0,0.5767121488230825,0.9948320725410577,2.191359457883822,0.6261858885761409,0.0788737644069825,1.0230309269543874,1.0033994880087604e-05,0.1132621613353397,16.881489870623117,0.0997200351392845,0.5018936275316976,-0.2456406263573224,0.2131786021581617,0.0260192725970266,3.0,1.7238392939222322,1.0511137789574378,1.0489705766895945,1.063142819719234,1.0511037449625578,-0.0141722430296395
fbm_h0.889_s004:2304:800,fbm_h0.889_s004,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8888883208339198}",2304,800,3,fbm,3.0,4.0,,0.3753118529042303,-0.0804873202889282,0.8463088825632996,0.1736859633340502,0.9976784985502708,0.8353332316415468,0.0017857142857142,0.3696571956913453,0.001,0.0084966422220657,0,0.809771613691208,0.9783397232069132,1.874689848558788,0.7564983397133628,0.1646667683584531,0.8397472639935769,-0.020112099917252824,0.0110527220681227,109.40523659115252,0.0997200351392845,0.5218178824304298,-0.94444085298307,0.1159897223639667,0.0418084828618335,5.0,1.5912362713128296,0.9689787102653392,0.9556423415685572,0.9919016813020112,0.989090810182592,-0.0362593397334538
fbm_h0.862_s005:2305:800,fbm_h0.862_s005,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8619039472889636}",2305,800,3,fbm,3.0,2.0,,0.1571617275883502,-0.0720751446497969,-0.1366155264577136,0.1664830060401866,0.9963939779271448,0.8043935227041309,0.0017857142857142,0.3340841965362252,0.001,0.0215158057812624,0,0.8274820942426622,0.982982691233198,2.0452083700375936,0.7410766920111592,0.1956064772958691,0.9565110647877768,0.002558018019403918,0.1001278221262119,60.958014689852234,0.0997200351392845,0.5303803721389758,-0.7905731424444974,0.1329681385192323,0.0488609837246912,4.0,1.5791814510756113,0.9451041814648872,0.9285609499807496,0.9894698865341484,0.9425461634454833,-0.0609089365533986
fbm_h0.683_s006:2306:800,fbm_h0.683_s006,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6831411428933851}",2306,800,1,fbm,1.0,2.0,,0.0497000214553364,-0.0237854261002935,-0.2042604249984636,0.1317867867310263,0.9990729077023204,0.9133269344975612,0.0214285714285714,0.5331467807843178,0.001,0.3723324928868614,0,0.6555677978342547,0.9924580384415856,2.139362846153951,0.6191101908649508,0.0866730655024387,0.9869576508872896,-0.015137065387628712,0.1035859072376094,10.51681224222052,0.0997200351392845,0.5237938415939404,-0.4380096402615612,0.1917731001026399,0.0052217296707854,5.0,1.747948934396669,0.9971600592314792,1.0047046150160772,1.005539216194738,1.012297124619108,-0.0008346011786608
fbm_h0.704_s007:2307:800,fbm_h0.704_s007,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7043396533464028}",2307,800,1,fbm,1.0,2.0,,-0.0489273670188079,0.083454506171724,-0.706214749151506,0.1478822022626983,0.9980919550235086,0.8994717361893921,0.0071428571428571,0.4982468261888178,0.001,0.9003205886099566,0,0.7190512543944368,0.9864063896511368,2.168697976170598,0.7195442694205855,0.1005282638106078,0.9825847855768396,0.022707672526398825,0.0619382808081114,18.507801180299193,0.0997200351392845,0.5145726988308909,-0.5608048802606213,0.1697933325223829,0.0172013410757392,4.0,1.7358941141594506,0.9699879867713872,0.95414486807012,0.960052357784397,0.9472803142449884,-0.0059074897142769
fbm_h0.612_s008:2308:800,fbm_h0.612_s008,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.611901775974479}",2308,800,1,fbm,1.0,5.0,,-0.0751019971393915,-0.0131837030282992,-0.6622876001783801,0.1459488473967285,0.996838654657508,0.9153619375959666,0.0017857142857142,0.5398628937083539,0.001,0.4771271548159368,0,0.6484312748027657,0.9927384252910912,2.2722797434987165,0.6626860993763698,0.0846380624040333,1.043209327109229,-0.014977561768425574,0.2162588377899135,1.4352378835023485,0.0997200351392845,0.5125967396673802,-0.2411592176602989,0.2196928312893326,0.0007748099149329,3.0,1.7238392939222322,0.9901578175883072,0.978037505364371,0.9891994525380096,1.0051353793567328,-0.0111619471736386
fbm_h0.580_s009:2309:800,fbm_h0.580_s009,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.580161919997086}",2309,800,1,fbm,1.0,3.0,,-0.0413427834698132,0.0328566894061346,-0.2262788880693631,0.1358191113332905,0.9969023868566538,0.9184590591749828,0.1642857142857142,0.542815837361294,0.001,0.667149874744718,0,0.5109898572225742,0.9960630306397094,2.2575084044781453,0.5534463286471746,0.0815409408250171,1.0042340833011387,0.00021820386324855612,0.2501869697898833,6.15514334069787,0.0997200351392845,0.5173719743125309,-0.1830157749660249,0.2312232297130227,0.00177246092088,5.0,1.7358941141594506,1.0227918324908802,0.9995754246175051,1.016765585211627,1.0225736286276317,-0.0171901605941219
fbm_h0.782_s010:2310:800,fbm_h0.782_s010,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.781588752643011}",2310,800,1,fbm,1.0,3.0,,0.0578731753200857,-0.0426334575570558,-0.5363484718013914,0.1456973800232631,0.9975021652542196,0.9134079135658189,0.0285714285714285,0.5194610802767934,0.001,0.0144145697220442,0,0.6208879084101104,0.9904865034058858,2.181934513738227,0.6335447825657268,0.0865920864341811,0.992350886650972,-0.05110291252849086,0.0645318935607741,15.60910334246084,0.0997200351392845,0.5241231681211922,-0.5297396456654252,0.1763770248644328,0.0219618939646475,5.0,1.6515103724989215,0.9247717139194144,0.9070920734949506,0.8953216858995346,0.9758746264479052,0.0117703875954159
fbm_h0.656_s011:2311:800,fbm_h0.656_s011,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6560340305591725}",2311,800,1,fbm,1.0,2.0,,-0.1216646121983531,0.0914651737727296,-0.7115604361983269,0.1473508005471125,0.9965704174993276,0.9027267299981904,0.0089285714285714,0.5051452032519048,0.001,0.9298657930380776,0,0.7068241846961366,0.9901625815869818,2.00608609222282,0.7380056000445344,0.0972732700018096,1.0149874080133328,-0.006746176096957823,0.1713477716338466,4.672271589314869,0.0997200351392845,0.5211592293759262,-0.319482447278264,0.2017609819106987,0.0035150873459465,5.0,1.747948934396669,0.969197189674734,0.9603538672027908,0.983096503856182,0.9759433657716918,-0.022742636653391
fbm_h0.860_s012:2312:800,fbm_h0.860_s012,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8598734138597137}",2312,800,3,fbm,3.0,4.0,,0.315900900115562,-0.0433393529821849,1.1647496296177284,0.1613635985480494,0.9984880637538966,0.8764829501036815,0.0303571428571428,0.4509326454909246,0.001,0.0278002252802147,0,0.8247989916588405,0.98511005929082,1.852487830865113,0.7953965869935884,0.1235170498963185,0.8529000251299228,-0.010475539239581444,0.051370619940097,147.1696369485514,0.0997200351392845,0.5354849333113783,-0.8151388432352105,0.116551771461595,0.0506678948559357,5.0,1.5791814510756113,0.954101065295243,0.9358129183506312,0.9648201030165884,0.9645766045348244,-0.0290071846659571
